seed: 4, algorithm: FedSGD, optimizer: SGD, momentum: 0.9, weight_decay: 0.0005, lr_scheduler: MultiStepLR, milestones: [0.6, 0.8], batch_size: 128, learning_rate: 0.05, model: mycnn, dataset: CIFAR10, distribution: iid, im_iid_gamma: 0.01, tail_cls_from: 4, dirichlet_alpha: 0.2, cache_partition: False, num_workers: 0, record_time: False, gpu_idx: [2], my_exp: True, epochs: 200, predict_epochs: 5, predict_alpha: 0.8, hyper_e: 50, show_sign_flip: False, other_show_3d: False, only_show_last_epoch: True, npy_file_name: 3.3.2hyperE, npy_prefix: None, num_clients: 20, num_adv: 8, attack: MinSum, defense: CenteredClipping, attack_params: {'gamma_init': 10, 'stop_threshold': 1e-05}, defense_params: {'norm_threshold': 100, 'num_iters': 1}, benchmark: False, num_training_sample: 50000, num_channels: 3, num_classes: 10, mean: (0.4914, 0.4822, 0.4465), std: (0.247, 0.243, 0.261), device: cuda:2, output: ./logs/FedSGD/CIFAR10_mycnn/iid/MinSum_CenteredClipping/200_20_8_0.05_2025-03-13_15-53-53.txt

Started on Thu Mar 13 15:53:53 2025
Generating new indices
Doing iid partition
iid partition finished
Data partitioned
Clients and server are initialized
Starting Training...
Epoch 0  	Train Acc: 0.0938	Train loss: 0.0184	Test Acc: 0.1252	Test loss: 0.0182
Epoch 1  	Train Acc: 0.1449	Train loss: 0.0177	Test Acc: 0.1580	Test loss: 0.0181
Epoch 2  	Train Acc: 0.1484	Train loss: 0.0174	Test Acc: 0.2077	Test loss: 0.0180
Epoch 3  	Train Acc: 0.3133	Train loss: 0.0164	Test Acc: 0.2831	Test loss: 0.0179
Epoch 4  	Train Acc: 0.3184	Train loss: 0.0157	Test Acc: 0.2377	Test loss: 0.0177
Epoch 5  	Train Acc: 0.3406	Train loss: 0.0150	Test Acc: 0.2830	Test loss: 0.0174
Epoch 6  	Train Acc: 0.3586	Train loss: 0.0143	Test Acc: 0.3320	Test loss: 0.0170
Epoch 7  	Train Acc: 0.3656	Train loss: 0.0139	Test Acc: 0.3193	Test loss: 0.0167
Epoch 8  	Train Acc: 0.4004	Train loss: 0.0135	Test Acc: 0.2701	Test loss: 0.0165
Epoch 9  	Train Acc: 0.3937	Train loss: 0.0132	Test Acc: 0.2313	Test loss: 0.0164
Epoch 10 	Train Acc: 0.3812	Train loss: 0.0132	Test Acc: 0.2849	Test loss: 0.0162
Epoch 11 	Train Acc: 0.3914	Train loss: 0.0131	Test Acc: 0.2734	Test loss: 0.0166
Epoch 12 	Train Acc: 0.4031	Train loss: 0.0126	Test Acc: 0.2317	Test loss: 0.0171
Epoch 13 	Train Acc: 0.4082	Train loss: 0.0124	Test Acc: 0.1708	Test loss: 0.0170
Epoch 14 	Train Acc: 0.3941	Train loss: 0.0128	Test Acc: 0.1751	Test loss: 0.0172
Epoch 15 	Train Acc: 0.4000	Train loss: 0.0132	Test Acc: 0.2613	Test loss: 0.0177
Epoch 16 	Train Acc: 0.3980	Train loss: 0.0133	Test Acc: 0.2650	Test loss: 0.0162
Epoch 17 	Train Acc: 0.3887	Train loss: 0.0129	Test Acc: 0.2053	Test loss: 0.0160
Epoch 18 	Train Acc: 0.4047	Train loss: 0.0125	Test Acc: 0.2408	Test loss: 0.0164
Epoch 19 	Train Acc: 0.4507	Train loss: 0.0221	Test Acc: 0.2965	Test loss: 0.0157
Epoch 20 	Train Acc: 0.4727	Train loss: 0.0114	Test Acc: 0.3586	Test loss: 0.0144
Epoch 21 	Train Acc: 0.4785	Train loss: 0.0113	Test Acc: 0.3516	Test loss: 0.0139
Epoch 22 	Train Acc: 0.4840	Train loss: 0.0113	Test Acc: 0.3463	Test loss: 0.0138
Epoch 23 	Train Acc: 0.4766	Train loss: 0.0112	Test Acc: 0.3434	Test loss: 0.0140
Epoch 24 	Train Acc: 0.4824	Train loss: 0.0110	Test Acc: 0.3427	Test loss: 0.0144
Epoch 25 	Train Acc: 0.5004	Train loss: 0.0107	Test Acc: 0.3523	Test loss: 0.0145
Epoch 26 	Train Acc: 0.5062	Train loss: 0.0108	Test Acc: 0.3921	Test loss: 0.0139
Epoch 27 	Train Acc: 0.5109	Train loss: 0.0109	Test Acc: 0.4034	Test loss: 0.0132
Epoch 28 	Train Acc: 0.5121	Train loss: 0.0106	Test Acc: 0.4166	Test loss: 0.0127
Epoch 29 	Train Acc: 0.4996	Train loss: 0.0108	Test Acc: 0.4076	Test loss: 0.0128
Epoch 30 	Train Acc: 0.5043	Train loss: 0.0106	Test Acc: 0.3697	Test loss: 0.0133
Epoch 31 	Train Acc: 0.5059	Train loss: 0.0107	Test Acc: 0.3556	Test loss: 0.0138
Epoch 32 	Train Acc: 0.5250	Train loss: 0.0105	Test Acc: 0.3704	Test loss: 0.0138
Epoch 33 	Train Acc: 0.5262	Train loss: 0.0104	Test Acc: 0.4023	Test loss: 0.0134
Epoch 34 	Train Acc: 0.5449	Train loss: 0.0100	Test Acc: 0.4062	Test loss: 0.0130
Epoch 35 	Train Acc: 0.5324	Train loss: 0.0099	Test Acc: 0.4091	Test loss: 0.0129
Epoch 36 	Train Acc: 0.5258	Train loss: 0.0102	Test Acc: 0.4069	Test loss: 0.0130
Epoch 37 	Train Acc: 0.5578	Train loss: 0.0098	Test Acc: 0.3854	Test loss: 0.0133
Epoch 38 	Train Acc: 0.5484	Train loss: 0.0098	Test Acc: 0.3189	Test loss: 0.0151
Epoch 39 	Train Acc: 0.4875	Train loss: 0.0206	Test Acc: 0.4106	Test loss: 0.0133
Epoch 40 	Train Acc: 0.5418	Train loss: 0.0099	Test Acc: 0.4478	Test loss: 0.0122
Epoch 41 	Train Acc: 0.5539	Train loss: 0.0096	Test Acc: 0.4661	Test loss: 0.0119
