seed: 4, algorithm: FedSGD, optimizer: SGD, momentum: 0.9, weight_decay: 0.0005, lr_scheduler: MultiStepLR, milestones: [0.6, 0.8], batch_size: 128, learning_rate: 0.05, model: mycnn, dataset: CIFAR10, distribution: iid, im_iid_gamma: 0.01, tail_cls_from: 4, dirichlet_alpha: 0.2, cache_partition: False, num_workers: 0, record_time: False, gpu_idx: [2], my_exp: True, epochs: 200, predict_epochs: 5, predict_alpha: 0.8, show_sign_flip: False, other_show_3d: False, only_show_last_epoch: True, npy_file_name: 4.3.2noiid, npy_prefix: None, num_clients: 20, num_adv: 8, attack: MinSum, defense: SignGuard, attack_params: {'gamma_init': 10, 'stop_threshold': 1e-05}, defense_params: {'lower_bound': 0.1, 'upper_bound': 3.0, 'selection_fraction': 0.1, 'clustering': 'MeanShift', 'random_seed': 2}, benchmark: False, num_training_sample: 50000, num_channels: 3, num_classes: 10, mean: (0.4914, 0.4822, 0.4465), std: (0.247, 0.243, 0.261), device: cuda:2, output: ./logs/FedSGD/CIFAR10_mycnn/iid/MinSum_SignGuard/200_20_8_0.05_2025-03-12_12-59-39.txt

Started on Wed Mar 12 12:59:39 2025
Generating new indices
Doing iid partition
iid partition finished
Data partitioned
Clients and server are initialized
Starting Training...
Epoch 0  	Train Acc: 0.0938	Train loss: 0.0184	Test Acc: 0.1133	Test loss: 0.0182
Epoch 1  	Train Acc: 0.1387	Train loss: 0.0177	Test Acc: 0.1444	Test loss: 0.0181
Epoch 2  	Train Acc: 0.1340	Train loss: 0.0174	Test Acc: 0.1955	Test loss: 0.0180
Epoch 3  	Train Acc: 0.2930	Train loss: 0.0164	Test Acc: 0.2532	Test loss: 0.0179
Epoch 4  	Train Acc: 0.3164	Train loss: 0.0158	Test Acc: 0.2615	Test loss: 0.0177
Epoch 5  	Train Acc: 0.3434	Train loss: 0.0151	Test Acc: 0.2982	Test loss: 0.0175
Epoch 6  	Train Acc: 0.3480	Train loss: 0.0145	Test Acc: 0.3093	Test loss: 0.0171
Epoch 7  	Train Acc: 0.3566	Train loss: 0.0139	Test Acc: 0.3064	Test loss: 0.0168
Epoch 8  	Train Acc: 0.3844	Train loss: 0.0136	Test Acc: 0.2696	Test loss: 0.0167
Epoch 9  	Train Acc: 0.3723	Train loss: 0.0136	Test Acc: 0.2796	Test loss: 0.0164
Epoch 10 	Train Acc: 0.3820	Train loss: 0.0134	Test Acc: 0.2530	Test loss: 0.0162
Epoch 11 	Train Acc: 0.3852	Train loss: 0.0132	Test Acc: 0.2363	Test loss: 0.0166
Epoch 12 	Train Acc: 0.3895	Train loss: 0.0130	Test Acc: 0.2312	Test loss: 0.0169
Epoch 13 	Train Acc: 0.3980	Train loss: 0.0127	Test Acc: 0.2023	Test loss: 0.0168
Epoch 14 	Train Acc: 0.4031	Train loss: 0.0125	Test Acc: 0.1670	Test loss: 0.0167
Epoch 15 	Train Acc: 0.4113	Train loss: 0.0126	Test Acc: 0.1906	Test loss: 0.0171
Epoch 16 	Train Acc: 0.4363	Train loss: 0.0122	Test Acc: 0.2120	Test loss: 0.0171
Epoch 17 	Train Acc: 0.4613	Train loss: 0.0117	Test Acc: 0.2194	Test loss: 0.0166
Epoch 18 	Train Acc: 0.4324	Train loss: 0.0121	Test Acc: 0.2282	Test loss: 0.0162
Epoch 19 	Train Acc: 0.4772	Train loss: 0.0215	Test Acc: 0.2725	Test loss: 0.0157
Epoch 20 	Train Acc: 0.4273	Train loss: 0.0121	Test Acc: 0.2762	Test loss: 0.0151
Epoch 21 	Train Acc: 0.4613	Train loss: 0.0115	Test Acc: 0.2585	Test loss: 0.0154
Epoch 22 	Train Acc: 0.3664	Train loss: 0.0136	Test Acc: 0.3134	Test loss: 0.0144
Epoch 23 	Train Acc: 0.4660	Train loss: 0.0114	Test Acc: 0.3694	Test loss: 0.0144
Epoch 24 	Train Acc: 0.3516	Train loss: 0.0158	Test Acc: 0.2597	Test loss: 0.0154
Epoch 25 	Train Acc: 0.3414	Train loss: 0.0146	Test Acc: 0.3228	Test loss: 0.0144
Epoch 26 	Train Acc: 0.4375	Train loss: 0.0117	Test Acc: 0.3359	Test loss: 0.0146
Epoch 27 	Train Acc: 0.3926	Train loss: 0.0127	Test Acc: 0.3161	Test loss: 0.0145
Epoch 28 	Train Acc: 0.3922	Train loss: 0.0126	Test Acc: 0.3545	Test loss: 0.0139
Epoch 29 	Train Acc: 0.4035	Train loss: 0.0128	Test Acc: 0.4086	Test loss: 0.0130
Epoch 30 	Train Acc: 0.4105	Train loss: 0.0124	Test Acc: 0.3320	Test loss: 0.0138
Epoch 31 	Train Acc: 0.3832	Train loss: 0.0128	Test Acc: 0.3955	Test loss: 0.0128
Epoch 32 	Train Acc: 0.4191	Train loss: 0.0123	Test Acc: 0.4588	Test loss: 0.0120
Epoch 33 	Train Acc: 0.4566	Train loss: 0.0116	Test Acc: 0.4512	Test loss: 0.0119
Epoch 34 	Train Acc: 0.4668	Train loss: 0.0114	Test Acc: 0.4281	Test loss: 0.0121
Epoch 35 	Train Acc: 0.4355	Train loss: 0.0117	Test Acc: 0.4041	Test loss: 0.0128
Epoch 36 	Train Acc: 0.4180	Train loss: 0.0120	Test Acc: 0.4348	Test loss: 0.0121
Epoch 37 	Train Acc: 0.4379	Train loss: 0.0116	Test Acc: 0.4794	Test loss: 0.0113
Epoch 38 	Train Acc: 0.4898	Train loss: 0.0111	Test Acc: 0.4881	Test loss: 0.0112
Epoch 39 	Train Acc: 0.4926	Train loss: 0.0208	Test Acc: 0.3803	Test loss: 0.0141
Epoch 40 	Train Acc: 0.3859	Train loss: 0.0135	Test Acc: 0.4510	Test loss: 0.0119
Epoch 41 	Train Acc: 0.4734	Train loss: 0.0116	Test Acc: 0.4644	Test loss: 0.0116
Epoch 42 	Train Acc: 0.4582	Train loss: 0.0119	Test Acc: 0.4025	Test loss: 0.0128
Epoch 43 	Train Acc: 0.4676	Train loss: 0.0114	Test Acc: 0.3569	Test loss: 0.0139
Epoch 44 	Train Acc: 0.4293	Train loss: 0.0124	Test Acc: 0.4734	Test loss: 0.0116
Epoch 45 	Train Acc: 0.4879	Train loss: 0.0112	Test Acc: 0.4703	Test loss: 0.0117
Epoch 46 	Train Acc: 0.4891	Train loss: 0.0111	Test Acc: 0.4746	Test loss: 0.0115
Epoch 47 	Train Acc: 0.4785	Train loss: 0.0110	Test Acc: 0.4762	Test loss: 0.0113
Epoch 48 	Train Acc: 0.5094	Train loss: 0.0105	Test Acc: 0.4729	Test loss: 0.0115
Epoch 49 	Train Acc: 0.4934	Train loss: 0.0107	Test Acc: 0.4652	Test loss: 0.0116
Epoch 50 	Train Acc: 0.5043	Train loss: 0.0106	Test Acc: 0.4576	Test loss: 0.0119
Epoch 51 	Train Acc: 0.4902	Train loss: 0.0108	Test Acc: 0.5247	Test loss: 0.0103
Epoch 52 	Train Acc: 0.5070	Train loss: 0.0104	Test Acc: 0.5164	Test loss: 0.0104
Epoch 53 	Train Acc: 0.5266	Train loss: 0.0101	Test Acc: 0.5108	Test loss: 0.0105
Epoch 54 	Train Acc: 0.5422	Train loss: 0.0098	Test Acc: 0.4475	Test loss: 0.0117
Epoch 55 	Train Acc: 0.5184	Train loss: 0.0105	Test Acc: 0.5109	Test loss: 0.0106
Epoch 56 	Train Acc: 0.5250	Train loss: 0.0101	Test Acc: 0.4835	Test loss: 0.0111
Epoch 57 	Train Acc: 0.5148	Train loss: 0.0104	Test Acc: 0.5062	Test loss: 0.0106
Epoch 58 	Train Acc: 0.4879	Train loss: 0.0107	Test Acc: 0.5027	Test loss: 0.0108
Epoch 59 	Train Acc: 0.5338	Train loss: 0.0187	Test Acc: 0.4579	Test loss: 0.0118
Epoch 60 	Train Acc: 0.4730	Train loss: 0.0109	Test Acc: 0.4285	Test loss: 0.0127
Epoch 61 	Train Acc: 0.4883	Train loss: 0.0107	Test Acc: 0.4244	Test loss: 0.0128
Epoch 62 	Train Acc: 0.5199	Train loss: 0.0104	Test Acc: 0.4436	Test loss: 0.0121
Epoch 63 	Train Acc: 0.5035	Train loss: 0.0105	Test Acc: 0.4181	Test loss: 0.0129
Epoch 64 	Train Acc: 0.4668	Train loss: 0.0109	Test Acc: 0.4652	Test loss: 0.0118
Epoch 65 	Train Acc: 0.5230	Train loss: 0.0103	Test Acc: 0.4564	Test loss: 0.0118
Epoch 66 	Train Acc: 0.4902	Train loss: 0.0107	Test Acc: 0.4921	Test loss: 0.0111
