seed: 4, algorithm: FedSGD, optimizer: SGD, momentum: 0.9, weight_decay: 0.0005, lr_scheduler: MultiStepLR, milestones: [0.6, 0.8], batch_size: 128, learning_rate: 0.05, model: mycnn, dataset: CIFAR10, distribution: iid, im_iid_gamma: 0.01, tail_cls_from: 4, dirichlet_alpha: 0.2, cache_partition: False, num_workers: 0, record_time: False, gpu_idx: [3], my_exp: True, epochs: 200, predict_epochs: 5, predict_alpha: 0.8, show_sign_flip: False, other_show_3d: False, only_show_last_epoch: True, npy_file_name: 4.3.2noiid, npy_prefix: None, num_clients: 20, num_adv: 6, attack: MinMax, defense: MyDefense, attack_params: {'gamma_init': 10, 'stop_threshold': 1e-05}, defense_params: {'show_3d': False, 'metric': 'euclidean', 'gamma': 0.99, 'recored_rs': False}, benchmark: False, num_training_sample: 50000, num_channels: 3, num_classes: 10, mean: (0.4914, 0.4822, 0.4465), std: (0.247, 0.243, 0.261), device: cuda:3, output: ./logs/FedSGD/CIFAR10_mycnn/iid/MinMax_MyDefense/200_20_6_0.05_2025-03-12_13-37-36.txt

Started on Wed Mar 12 13:37:36 2025
Generating new indices
Doing iid partition
iid partition finished
Data partitioned
Clients and server are initialized
Starting Training...
Epoch 0  	Train Acc: 0.0961	Train loss: 0.0183	Test Acc: 0.1333	Test loss: 0.0182
Epoch 1  	Train Acc: 0.1605	Train loss: 0.0177	Test Acc: 0.1567	Test loss: 0.0181
Epoch 2  	Train Acc: 0.2215	Train loss: 0.0172	Test Acc: 0.1985	Test loss: 0.0180
Epoch 3  	Train Acc: 0.2809	Train loss: 0.0163	Test Acc: 0.2365	Test loss: 0.0178
Epoch 4  	Train Acc: 0.3375	Train loss: 0.0154	Test Acc: 0.2310	Test loss: 0.0176
Epoch 5  	Train Acc: 0.3176	Train loss: 0.0150	Test Acc: 0.2644	Test loss: 0.0173
Epoch 6  	Train Acc: 0.3293	Train loss: 0.0143	Test Acc: 0.2332	Test loss: 0.0170
Epoch 7  	Train Acc: 0.3574	Train loss: 0.0143	Test Acc: 0.2312	Test loss: 0.0169
Epoch 8  	Train Acc: 0.3680	Train loss: 0.0136	Test Acc: 0.2288	Test loss: 0.0168
Epoch 9  	Train Acc: 0.3812	Train loss: 0.0132	Test Acc: 0.2173	Test loss: 0.0171
Epoch 10 	Train Acc: 0.3898	Train loss: 0.0130	Test Acc: 0.1918	Test loss: 0.0169
Epoch 11 	Train Acc: 0.3633	Train loss: 0.0139	Test Acc: 0.1994	Test loss: 0.0175
Epoch 12 	Train Acc: 0.3688	Train loss: 0.0147	Test Acc: 0.2068	Test loss: 0.0177
Epoch 13 	Train Acc: 0.3754	Train loss: 0.0140	Test Acc: 0.2705	Test loss: 0.0156
Epoch 14 	Train Acc: 0.4012	Train loss: 0.0126	Test Acc: 0.3249	Test loss: 0.0144
Epoch 15 	Train Acc: 0.4238	Train loss: 0.0123	Test Acc: 0.2533	Test loss: 0.0151
Epoch 16 	Train Acc: 0.3980	Train loss: 0.0127	Test Acc: 0.3442	Test loss: 0.0143
Epoch 17 	Train Acc: 0.4078	Train loss: 0.0125	Test Acc: 0.3628	Test loss: 0.0136
Epoch 18 	Train Acc: 0.4359	Train loss: 0.0119	Test Acc: 0.4416	Test loss: 0.0132
Epoch 19 	Train Acc: 0.4794	Train loss: 0.0217	Test Acc: 0.4147	Test loss: 0.0130
Epoch 20 	Train Acc: 0.4387	Train loss: 0.0117	Test Acc: 0.4131	Test loss: 0.0129
Epoch 21 	Train Acc: 0.4430	Train loss: 0.0118	Test Acc: 0.4431	Test loss: 0.0125
Epoch 22 	Train Acc: 0.4785	Train loss: 0.0112	Test Acc: 0.4823	Test loss: 0.0118
Epoch 23 	Train Acc: 0.4879	Train loss: 0.0111	Test Acc: 0.4780	Test loss: 0.0114
Epoch 24 	Train Acc: 0.4941	Train loss: 0.0109	Test Acc: 0.4657	Test loss: 0.0113
Epoch 25 	Train Acc: 0.5062	Train loss: 0.0105	Test Acc: 0.4612	Test loss: 0.0114
Epoch 26 	Train Acc: 0.5156	Train loss: 0.0104	Test Acc: 0.4927	Test loss: 0.0111
Epoch 27 	Train Acc: 0.5066	Train loss: 0.0104	Test Acc: 0.4831	Test loss: 0.0110
Epoch 28 	Train Acc: 0.4926	Train loss: 0.0106	Test Acc: 0.5033	Test loss: 0.0107
Epoch 29 	Train Acc: 0.5105	Train loss: 0.0105	Test Acc: 0.5208	Test loss: 0.0105
Epoch 30 	Train Acc: 0.5297	Train loss: 0.0099	Test Acc: 0.4933	Test loss: 0.0110
Epoch 31 	Train Acc: 0.5094	Train loss: 0.0106	Test Acc: 0.4899	Test loss: 0.0111
Epoch 32 	Train Acc: 0.5223	Train loss: 0.0102	Test Acc: 0.4896	Test loss: 0.0113
Epoch 33 	Train Acc: 0.5324	Train loss: 0.0102	Test Acc: 0.5049	Test loss: 0.0109
Epoch 34 	Train Acc: 0.5191	Train loss: 0.0101	Test Acc: 0.5069	Test loss: 0.0106
Epoch 35 	Train Acc: 0.5223	Train loss: 0.0101	Test Acc: 0.4986	Test loss: 0.0107
Epoch 36 	Train Acc: 0.5441	Train loss: 0.0099	Test Acc: 0.5249	Test loss: 0.0103
Epoch 37 	Train Acc: 0.5551	Train loss: 0.0096	Test Acc: 0.5271	Test loss: 0.0102
Epoch 38 	Train Acc: 0.5332	Train loss: 0.0100	Test Acc: 0.5331	Test loss: 0.0102
Epoch 39 	Train Acc: 0.5309	Train loss: 0.0192	Test Acc: 0.5330	Test loss: 0.0101
Epoch 40 	Train Acc: 0.5695	Train loss: 0.0093	Test Acc: 0.5146	Test loss: 0.0107
Epoch 41 	Train Acc: 0.5586	Train loss: 0.0095	Test Acc: 0.5462	Test loss: 0.0100
Epoch 42 	Train Acc: 0.5922	Train loss: 0.0090	Test Acc: 0.5720	Test loss: 0.0094
Epoch 43 	Train Acc: 0.5734	Train loss: 0.0092	Test Acc: 0.5391	Test loss: 0.0098
Epoch 44 	Train Acc: 0.5434	Train loss: 0.0095	Test Acc: 0.5462	Test loss: 0.0100
Epoch 45 	Train Acc: 0.5652	Train loss: 0.0092	Test Acc: 0.5653	Test loss: 0.0096
Epoch 46 	Train Acc: 0.5754	Train loss: 0.0091	Test Acc: 0.5590	Test loss: 0.0097
Epoch 47 	Train Acc: 0.6047	Train loss: 0.0088	Test Acc: 0.5540	Test loss: 0.0098
Epoch 48 	Train Acc: 0.5781	Train loss: 0.0091	Test Acc: 0.5529	Test loss: 0.0100
Epoch 49 	Train Acc: 0.5828	Train loss: 0.0091	Test Acc: 0.5675	Test loss: 0.0095
Epoch 50 	Train Acc: 0.6059	Train loss: 0.0087	Test Acc: 0.5775	Test loss: 0.0093
Epoch 51 	Train Acc: 0.5918	Train loss: 0.0090	Test Acc: 0.5705	Test loss: 0.0095
Epoch 52 	Train Acc: 0.5758	Train loss: 0.0090	Test Acc: 0.5671	Test loss: 0.0099
Epoch 53 	Train Acc: 0.6074	Train loss: 0.0086	Test Acc: 0.5522	Test loss: 0.0104
Epoch 54 	Train Acc: 0.6102	Train loss: 0.0088	Test Acc: 0.6028	Test loss: 0.0088
Epoch 55 	Train Acc: 0.6297	Train loss: 0.0083	Test Acc: 0.5697	Test loss: 0.0095
Epoch 56 	Train Acc: 0.5820	Train loss: 0.0091	Test Acc: 0.5678	Test loss: 0.0095
Epoch 57 	Train Acc: 0.6156	Train loss: 0.0085	Test Acc: 0.5982	Test loss: 0.0089
Epoch 58 	Train Acc: 0.6023	Train loss: 0.0086	Test Acc: 0.5921	Test loss: 0.0091
Epoch 59 	Train Acc: 0.5890	Train loss: 0.0167	Test Acc: 0.5903	Test loss: 0.0090
Epoch 60 	Train Acc: 0.6051	Train loss: 0.0084	Test Acc: 0.6005	Test loss: 0.0089
Epoch 61 	Train Acc: 0.6211	Train loss: 0.0086	Test Acc: 0.5914	Test loss: 0.0090
Epoch 62 	Train Acc: 0.6336	Train loss: 0.0080	Test Acc: 0.5748	Test loss: 0.0094
Epoch 63 	Train Acc: 0.6074	Train loss: 0.0085	Test Acc: 0.6076	Test loss: 0.0087
Epoch 64 	Train Acc: 0.6504	Train loss: 0.0079	Test Acc: 0.5788	Test loss: 0.0091
Epoch 65 	Train Acc: 0.6348	Train loss: 0.0078	Test Acc: 0.5893	Test loss: 0.0092
Epoch 66 	Train Acc: 0.6418	Train loss: 0.0079	Test Acc: 0.5958	Test loss: 0.0091
Epoch 67 	Train Acc: 0.6301	Train loss: 0.0082	Test Acc: 0.5934	Test loss: 0.0088
Epoch 68 	Train Acc: 0.6129	Train loss: 0.0083	Test Acc: 0.6313	Test loss: 0.0084
Epoch 69 	Train Acc: 0.6684	Train loss: 0.0073	Test Acc: 0.5845	Test loss: 0.0095
Epoch 70 	Train Acc: 0.6438	Train loss: 0.0078	Test Acc: 0.6310	Test loss: 0.0084
Epoch 71 	Train Acc: 0.6504	Train loss: 0.0078	Test Acc: 0.6400	Test loss: 0.0081
Epoch 72 	Train Acc: 0.6285	Train loss: 0.0078	Test Acc: 0.5955	Test loss: 0.0092
Epoch 73 	Train Acc: 0.6430	Train loss: 0.0079	Test Acc: 0.6295	Test loss: 0.0085
Epoch 74 	Train Acc: 0.6449	Train loss: 0.0078	Test Acc: 0.6369	Test loss: 0.0081
Epoch 75 	Train Acc: 0.6641	Train loss: 0.0074	Test Acc: 0.6420	Test loss: 0.0081
Epoch 76 	Train Acc: 0.6438	Train loss: 0.0076	Test Acc: 0.6479	Test loss: 0.0079
Epoch 77 	Train Acc: 0.6543	Train loss: 0.0075	Test Acc: 0.6389	Test loss: 0.0081
Epoch 78 	Train Acc: 0.6539	Train loss: 0.0074	Test Acc: 0.6508	Test loss: 0.0078
Epoch 79 	Train Acc: 0.6632	Train loss: 0.0140	Test Acc: 0.6179	Test loss: 0.0085
Epoch 80 	Train Acc: 0.6648	Train loss: 0.0072	Test Acc: 0.6360	Test loss: 0.0081
Epoch 81 	Train Acc: 0.6750	Train loss: 0.0073	Test Acc: 0.6497	Test loss: 0.0079
Epoch 82 	Train Acc: 0.6871	Train loss: 0.0068	Test Acc: 0.6529	Test loss: 0.0079
