seed: 4, algorithm: FedSGD, optimizer: SGD, momentum: 0.9, weight_decay: 0.0005, lr_scheduler: MultiStepLR, milestones: [0.6, 0.8], batch_size: 64, learning_rate: 0.05, model: mycnn, dataset: CIFAR10, distribution: iid, im_iid_gamma: 0.01, tail_cls_from: 4, dirichlet_alpha: 0.2, cache_partition: False, num_workers: 0, record_time: False, gpu_idx: [0], my_exp: True, epochs: 200, predict_epochs: 5, predict_alpha: 0.8, show_sign_flip: False, other_show_3d: False, only_show_last_epoch: False, npy_file_name: cifar10-test, npy_prefix: None, num_clients: 20, num_adv: 4, attack: FangAttack, defense: MyDefense, attack_params: {'stop_threshold': 1e-05}, defense_params: {'show_3d': True, 'metric': 'euclidean', 'gamma': 0.99, 'recored_rs': True}, benchmark: False, num_training_sample: 50000, num_channels: 3, num_classes: 10, mean: (0.4914, 0.4822, 0.4465), std: (0.247, 0.243, 0.261), device: cuda:0, output: ./logs/FedSGD/CIFAR10_mycnn/iid/FangAttack_MyDefense/200_20_4_0.05_2025-03-05_13-43-45.txt

Started on Wed Mar  5 13:43:45 2025
Generating new indices
Doing iid partition
iid partition finished
Data partitioned
Clients and server are initialized
Starting Training...
Epoch 0  	Train Acc: 0.1102	Train loss: 0.0361	Test Acc: 0.1059	Test loss: 0.0361
Epoch 1  	Train Acc: 0.1523	Train loss: 0.0353	Test Acc: 0.1521	Test loss: 0.0359
Epoch 2  	Train Acc: 0.2383	Train loss: 0.0337	Test Acc: 0.1951	Test loss: 0.0356
Epoch 3  	Train Acc: 0.2805	Train loss: 0.0321	Test Acc: 0.2494	Test loss: 0.0352
Epoch 4  	Train Acc: 0.3125	Train loss: 0.0306	Test Acc: 0.2475	Test loss: 0.0347
Epoch 5  	Train Acc: 0.3219	Train loss: 0.0296	Test Acc: 0.3215	Test loss: 0.0339
Epoch 6  	Train Acc: 0.3867	Train loss: 0.0273	Test Acc: 0.3130	Test loss: 0.0332
Epoch 7  	Train Acc: 0.3570	Train loss: 0.0283	Test Acc: 0.3073	Test loss: 0.0324
Epoch 8  	Train Acc: 0.3688	Train loss: 0.0271	Test Acc: 0.2560	Test loss: 0.0318
Epoch 9  	Train Acc: 0.3516	Train loss: 0.0287	Test Acc: 0.2454	Test loss: 0.0321
Epoch 10 	Train Acc: 0.3555	Train loss: 0.0278	Test Acc: 0.2199	Test loss: 0.0320
Epoch 11 	Train Acc: 0.3812	Train loss: 0.0276	Test Acc: 0.2942	Test loss: 0.0307
Epoch 12 	Train Acc: 0.3586	Train loss: 0.0273	Test Acc: 0.3013	Test loss: 0.0307
Epoch 13 	Train Acc: 0.3945	Train loss: 0.0258	Test Acc: 0.2398	Test loss: 0.0324
Epoch 14 	Train Acc: 0.3508	Train loss: 0.0276	Test Acc: 0.2541	Test loss: 0.0303
Epoch 15 	Train Acc: 0.3812	Train loss: 0.0261	Test Acc: 0.2387	Test loss: 0.0306
Epoch 16 	Train Acc: 0.4289	Train loss: 0.0246	Test Acc: 0.2688	Test loss: 0.0299
Epoch 17 	Train Acc: 0.4070	Train loss: 0.0249	Test Acc: 0.3407	Test loss: 0.0285
Epoch 18 	Train Acc: 0.4133	Train loss: 0.0248	Test Acc: 0.3628	Test loss: 0.0279
Epoch 19 	Train Acc: 0.4477	Train loss: 0.0239	Test Acc: 0.3967	Test loss: 0.0267
Epoch 20 	Train Acc: 0.4398	Train loss: 0.0242	Test Acc: 0.3897	Test loss: 0.0260
Epoch 21 	Train Acc: 0.4508	Train loss: 0.0233	Test Acc: 0.4094	Test loss: 0.0250
Epoch 22 	Train Acc: 0.4734	Train loss: 0.0223	Test Acc: 0.4339	Test loss: 0.0243
Epoch 23 	Train Acc: 0.4734	Train loss: 0.0223	Test Acc: 0.4356	Test loss: 0.0240
Epoch 24 	Train Acc: 0.4586	Train loss: 0.0230	Test Acc: 0.4292	Test loss: 0.0242
Epoch 25 	Train Acc: 0.4523	Train loss: 0.0234	Test Acc: 0.4444	Test loss: 0.0239
Epoch 26 	Train Acc: 0.4531	Train loss: 0.0234	Test Acc: 0.4402	Test loss: 0.0241
Epoch 27 	Train Acc: 0.4664	Train loss: 0.0228	Test Acc: 0.4483	Test loss: 0.0237
Epoch 28 	Train Acc: 0.4945	Train loss: 0.0223	Test Acc: 0.4654	Test loss: 0.0229
Epoch 29 	Train Acc: 0.4641	Train loss: 0.0220	Test Acc: 0.4985	Test loss: 0.0218
Epoch 30 	Train Acc: 0.4852	Train loss: 0.0221	Test Acc: 0.4956	Test loss: 0.0218
Epoch 31 	Train Acc: 0.4891	Train loss: 0.0214	Test Acc: 0.4635	Test loss: 0.0235
Epoch 32 	Train Acc: 0.4570	Train loss: 0.0231	Test Acc: 0.4762	Test loss: 0.0225
Epoch 33 	Train Acc: 0.4938	Train loss: 0.0209	Test Acc: 0.4721	Test loss: 0.0232
Epoch 34 	Train Acc: 0.5203	Train loss: 0.0210	Test Acc: 0.4916	Test loss: 0.0219
Epoch 35 	Train Acc: 0.5156	Train loss: 0.0210	Test Acc: 0.5010	Test loss: 0.0219
Epoch 36 	Train Acc: 0.5437	Train loss: 0.0209	Test Acc: 0.5007	Test loss: 0.0217
Epoch 37 	Train Acc: 0.5312	Train loss: 0.0198	Test Acc: 0.5021	Test loss: 0.0215
Epoch 38 	Train Acc: 0.5516	Train loss: 0.0201	Test Acc: 0.5228	Test loss: 0.0208
Epoch 39 	Train Acc: 0.4500	Train loss: 0.3800	Test Acc: 0.4360	Test loss: 0.0240
Epoch 40 	Train Acc: 0.4523	Train loss: 0.0233	Test Acc: 0.4703	Test loss: 0.0229
Epoch 41 	Train Acc: 0.4773	Train loss: 0.0218	Test Acc: 0.4727	Test loss: 0.0228
Epoch 42 	Train Acc: 0.4977	Train loss: 0.0215	Test Acc: 0.4863	Test loss: 0.0230
Epoch 43 	Train Acc: 0.4883	Train loss: 0.0216	Test Acc: 0.4924	Test loss: 0.0225
Epoch 44 	Train Acc: 0.5031	Train loss: 0.0216	Test Acc: 0.4804	Test loss: 0.0226
Epoch 45 	Train Acc: 0.5188	Train loss: 0.0210	Test Acc: 0.5020	Test loss: 0.0216
Epoch 46 	Train Acc: 0.5398	Train loss: 0.0202	Test Acc: 0.4546	Test loss: 0.0242
Epoch 47 	Train Acc: 0.5156	Train loss: 0.0209	Test Acc: 0.5085	Test loss: 0.0215
Epoch 48 	Train Acc: 0.5344	Train loss: 0.0201	Test Acc: 0.5215	Test loss: 0.0202
Epoch 49 	Train Acc: 0.5305	Train loss: 0.0204	Test Acc: 0.5282	Test loss: 0.0206
Epoch 50 	Train Acc: 0.5469	Train loss: 0.0193	Test Acc: 0.5292	Test loss: 0.0208
Epoch 51 	Train Acc: 0.5555	Train loss: 0.0193	Test Acc: 0.5121	Test loss: 0.0210
Epoch 52 	Train Acc: 0.5633	Train loss: 0.0190	Test Acc: 0.5156	Test loss: 0.0210
Epoch 53 	Train Acc: 0.5492	Train loss: 0.0196	Test Acc: 0.5252	Test loss: 0.0210
Epoch 54 	Train Acc: 0.5719	Train loss: 0.0192	Test Acc: 0.5436	Test loss: 0.0198
Epoch 55 	Train Acc: 0.5664	Train loss: 0.0190	Test Acc: 0.5681	Test loss: 0.0191
Epoch 56 	Train Acc: 0.5656	Train loss: 0.0185	Test Acc: 0.5371	Test loss: 0.0200
Epoch 57 	Train Acc: 0.5586	Train loss: 0.0192	Test Acc: 0.5782	Test loss: 0.0184
Epoch 58 	Train Acc: 0.6031	Train loss: 0.0176	Test Acc: 0.5737	Test loss: 0.0186
Epoch 59 	Train Acc: 0.6148	Train loss: 0.0172	Test Acc: 0.5623	Test loss: 0.0187
Epoch 60 	Train Acc: 0.5789	Train loss: 0.0184	Test Acc: 0.5314	Test loss: 0.0205
Epoch 61 	Train Acc: 0.5891	Train loss: 0.0174	Test Acc: 0.5519	Test loss: 0.0198
Epoch 62 	Train Acc: 0.6109	Train loss: 0.0172	Test Acc: 0.5824	Test loss: 0.0184
Epoch 63 	Train Acc: 0.5914	Train loss: 0.0180	Test Acc: 0.5967	Test loss: 0.0180
Epoch 64 	Train Acc: 0.6289	Train loss: 0.0162	Test Acc: 0.5884	Test loss: 0.0181
Epoch 65 	Train Acc: 0.6000	Train loss: 0.0178	Test Acc: 0.5735	Test loss: 0.0187
Epoch 66 	Train Acc: 0.6234	Train loss: 0.0170	Test Acc: 0.5913	Test loss: 0.0177
Epoch 67 	Train Acc: 0.6055	Train loss: 0.0171	Test Acc: 0.5751	Test loss: 0.0186
Epoch 68 	Train Acc: 0.5906	Train loss: 0.0174	Test Acc: 0.5789	Test loss: 0.0185
Epoch 69 	Train Acc: 0.6250	Train loss: 0.0162	Test Acc: 0.5931	Test loss: 0.0177
Epoch 70 	Train Acc: 0.6125	Train loss: 0.0170	Test Acc: 0.6027	Test loss: 0.0174
Epoch 71 	Train Acc: 0.6242	Train loss: 0.0169	Test Acc: 0.6024	Test loss: 0.0175
Epoch 72 	Train Acc: 0.6156	Train loss: 0.0166	Test Acc: 0.5891	Test loss: 0.0179
Epoch 73 	Train Acc: 0.6039	Train loss: 0.0175	Test Acc: 0.5783	Test loss: 0.0184
Epoch 74 	Train Acc: 0.6156	Train loss: 0.0171	Test Acc: 0.6011	Test loss: 0.0174
Epoch 75 	Train Acc: 0.6336	Train loss: 0.0161	Test Acc: 0.5616	Test loss: 0.0195
Epoch 76 	Train Acc: 0.6047	Train loss: 0.0175	Test Acc: 0.5962	Test loss: 0.0180
Epoch 77 	Train Acc: 0.6227	Train loss: 0.0164	Test Acc: 0.5972	Test loss: 0.0177
Epoch 78 	Train Acc: 0.5977	Train loss: 0.0168	Test Acc: 0.5859	Test loss: 0.0181
Epoch 79 	Train Acc: 0.5250	Train loss: 0.3595	Test Acc: 0.4524	Test loss: 0.0267
Epoch 80 	Train Acc: 0.5086	Train loss: 0.0211	Test Acc: 0.5054	Test loss: 0.0230
Epoch 81 	Train Acc: 0.5633	Train loss: 0.0197	Test Acc: 0.5437	Test loss: 0.0200
Epoch 82 	Train Acc: 0.5750	Train loss: 0.0185	Test Acc: 0.4740	Test loss: 0.0238
Epoch 83 	Train Acc: 0.5680	Train loss: 0.0189	Test Acc: 0.4799	Test loss: 0.0228
Epoch 84 	Train Acc: 0.5711	Train loss: 0.0180	Test Acc: 0.5180	Test loss: 0.0215
Epoch 85 	Train Acc: 0.5695	Train loss: 0.0180	Test Acc: 0.4975	Test loss: 0.0238
Epoch 86 	Train Acc: 0.5602	Train loss: 0.0189	Test Acc: 0.4875	Test loss: 0.0262
Epoch 87 	Train Acc: 0.6133	Train loss: 0.0164	Test Acc: 0.5056	Test loss: 0.0264
Epoch 88 	Train Acc: 0.6172	Train loss: 0.0169	Test Acc: 0.5596	Test loss: 0.0219
Epoch 89 	Train Acc: 0.5930	Train loss: 0.0185	Test Acc: 0.5610	Test loss: 0.0205
Epoch 90 	Train Acc: 0.6094	Train loss: 0.0175	Test Acc: 0.5614	Test loss: 0.0201
Epoch 91 	Train Acc: 0.6227	Train loss: 0.0165	Test Acc: 0.5769	Test loss: 0.0189
Epoch 92 	Train Acc: 0.6016	Train loss: 0.0169	Test Acc: 0.5738	Test loss: 0.0191
Epoch 93 	Train Acc: 0.5742	Train loss: 0.0178	Test Acc: 0.5994	Test loss: 0.0179
Epoch 94 	Train Acc: 0.6078	Train loss: 0.0172	Test Acc: 0.5976	Test loss: 0.0178
Epoch 95 	Train Acc: 0.6086	Train loss: 0.0173	Test Acc: 0.5789	Test loss: 0.0182
Epoch 96 	Train Acc: 0.6320	Train loss: 0.0167	Test Acc: 0.5673	Test loss: 0.0190
Epoch 97 	Train Acc: 0.6344	Train loss: 0.0156	Test Acc: 0.5948	Test loss: 0.0181
Epoch 98 	Train Acc: 0.6414	Train loss: 0.0161	Test Acc: 0.6054	Test loss: 0.0177
Epoch 99 	Train Acc: 0.6422	Train loss: 0.0156	Test Acc: 0.5886	Test loss: 0.0185
Epoch 100	Train Acc: 0.6133	Train loss: 0.0170	Test Acc: 0.6243	Test loss: 0.0168
Epoch 101	Train Acc: 0.6430	Train loss: 0.0161	Test Acc: 0.5931	Test loss: 0.0182
Epoch 102	Train Acc: 0.6359	Train loss: 0.0160	Test Acc: 0.6177	Test loss: 0.0169
Epoch 103	Train Acc: 0.6414	Train loss: 0.0156	Test Acc: 0.6116	Test loss: 0.0171
Epoch 104	Train Acc: 0.6641	Train loss: 0.0149	Test Acc: 0.6027	Test loss: 0.0178
Epoch 105	Train Acc: 0.6773	Train loss: 0.0152	Test Acc: 0.6231	Test loss: 0.0168
Epoch 106	Train Acc: 0.6664	Train loss: 0.0152	Test Acc: 0.6510	Test loss: 0.0155
Epoch 107	Train Acc: 0.6648	Train loss: 0.0145	Test Acc: 0.6442	Test loss: 0.0160
Epoch 108	Train Acc: 0.6391	Train loss: 0.0156	Test Acc: 0.6504	Test loss: 0.0156
Epoch 109	Train Acc: 0.6516	Train loss: 0.0156	Test Acc: 0.6507	Test loss: 0.0155
Epoch 110	Train Acc: 0.6758	Train loss: 0.0145	Test Acc: 0.6306	Test loss: 0.0162
Epoch 111	Train Acc: 0.6602	Train loss: 0.0148	Test Acc: 0.6097	Test loss: 0.0173
Epoch 112	Train Acc: 0.6758	Train loss: 0.0146	Test Acc: 0.6236	Test loss: 0.0166
Epoch 113	Train Acc: 0.6797	Train loss: 0.0147	Test Acc: 0.6373	Test loss: 0.0157
