seed: 4, algorithm: FedSGD, optimizer: SGD, momentum: 0.9, weight_decay: 0.0005, lr_scheduler: MultiStepLR, milestones: [0.6, 0.8], batch_size: 128, learning_rate: 0.05, model: mycnn, dataset: CIFAR10, distribution: iid, im_iid_gamma: 0.01, tail_cls_from: 4, dirichlet_alpha: 0.2, cache_partition: False, num_workers: 0, record_time: False, gpu_idx: [2], my_exp: True, epochs: 200, predict_epochs: 5, predict_alpha: 0.8, hyper_e: 50, show_sign_flip: False, other_show_3d: False, only_show_last_epoch: True, npy_file_name: 3.3.2hyperE, npy_prefix: None, num_clients: 20, num_adv: 2, attack: FangAttack, defense: NormClipping, attack_params: {'stop_threshold': 1e-05}, defense_params: {'weakDP': True, 'norm_threshold': 3, 'noise_mean': 0, 'noise_std': 0.002}, benchmark: False, num_training_sample: 50000, num_channels: 3, num_classes: 10, mean: (0.4914, 0.4822, 0.4465), std: (0.247, 0.243, 0.261), device: cuda:2, output: ./logs/FedSGD/CIFAR10_mycnn/iid/FangAttack_NormClipping/200_20_2_0.05_2025-03-13_17-49-52.txt

Started on Thu Mar 13 17:49:52 2025
Generating new indices
Doing iid partition
iid partition finished
Data partitioned
Clients and server are initialized
Starting Training...
Epoch 0  	Train Acc: 0.0949	Train loss: 0.0181	Test Acc: 0.1003	Test loss: 0.0182
Epoch 1  	Train Acc: 0.1391	Train loss: 0.0176	Test Acc: 0.1545	Test loss: 0.0181
Epoch 2  	Train Acc: 0.2262	Train loss: 0.0171	Test Acc: 0.1924	Test loss: 0.0180
Epoch 3  	Train Acc: 0.2801	Train loss: 0.0163	Test Acc: 0.2479	Test loss: 0.0178
Epoch 4  	Train Acc: 0.3301	Train loss: 0.0156	Test Acc: 0.3029	Test loss: 0.0175
Epoch 5  	Train Acc: 0.3406	Train loss: 0.0148	Test Acc: 0.3072	Test loss: 0.0173
Epoch 6  	Train Acc: 0.3516	Train loss: 0.0142	Test Acc: 0.3222	Test loss: 0.0169
Epoch 7  	Train Acc: 0.3762	Train loss: 0.0138	Test Acc: 0.3315	Test loss: 0.0166
Epoch 8  	Train Acc: 0.4043	Train loss: 0.0134	Test Acc: 0.2865	Test loss: 0.0163
Epoch 9  	Train Acc: 0.4051	Train loss: 0.0130	Test Acc: 0.2563	Test loss: 0.0160
Epoch 10 	Train Acc: 0.3770	Train loss: 0.0134	Test Acc: 0.2390	Test loss: 0.0160
Epoch 11 	Train Acc: 0.3996	Train loss: 0.0127	Test Acc: 0.2142	Test loss: 0.0162
Epoch 12 	Train Acc: 0.3973	Train loss: 0.0128	Test Acc: 0.2284	Test loss: 0.0167
Epoch 13 	Train Acc: 0.4242	Train loss: 0.0121	Test Acc: 0.2095	Test loss: 0.0167
Epoch 14 	Train Acc: 0.4543	Train loss: 0.0118	Test Acc: 0.2125	Test loss: 0.0163
Epoch 15 	Train Acc: 0.4508	Train loss: 0.0118	Test Acc: 0.1848	Test loss: 0.0173
Epoch 16 	Train Acc: 0.4250	Train loss: 0.0120	Test Acc: 0.1705	Test loss: 0.0179
Epoch 17 	Train Acc: 0.4266	Train loss: 0.0123	Test Acc: 0.2434	Test loss: 0.0155
Epoch 18 	Train Acc: 0.4652	Train loss: 0.0116	Test Acc: 0.2420	Test loss: 0.0155
Epoch 19 	Train Acc: 0.4456	Train loss: 0.0218	Test Acc: 0.2667	Test loss: 0.0158
Epoch 20 	Train Acc: 0.4398	Train loss: 0.0121	Test Acc: 0.2745	Test loss: 0.0145
Epoch 21 	Train Acc: 0.4426	Train loss: 0.0118	Test Acc: 0.3253	Test loss: 0.0139
Epoch 22 	Train Acc: 0.4508	Train loss: 0.0112	Test Acc: 0.3156	Test loss: 0.0142
Epoch 23 	Train Acc: 0.4613	Train loss: 0.0112	Test Acc: 0.4089	Test loss: 0.0127
Epoch 24 	Train Acc: 0.4785	Train loss: 0.0108	Test Acc: 0.4528	Test loss: 0.0124
Epoch 25 	Train Acc: 0.4883	Train loss: 0.0108	Test Acc: 0.4072	Test loss: 0.0125
Epoch 26 	Train Acc: 0.4895	Train loss: 0.0109	Test Acc: 0.4438	Test loss: 0.0122
Epoch 27 	Train Acc: 0.4945	Train loss: 0.0107	Test Acc: 0.4368	Test loss: 0.0122
Epoch 28 	Train Acc: 0.5109	Train loss: 0.0105	Test Acc: 0.4496	Test loss: 0.0121
Epoch 29 	Train Acc: 0.5145	Train loss: 0.0104	Test Acc: 0.4651	Test loss: 0.0117
Epoch 30 	Train Acc: 0.5184	Train loss: 0.0103	Test Acc: 0.4757	Test loss: 0.0113
Epoch 31 	Train Acc: 0.5449	Train loss: 0.0098	Test Acc: 0.4888	Test loss: 0.0110
Epoch 32 	Train Acc: 0.5375	Train loss: 0.0101	Test Acc: 0.5285	Test loss: 0.0103
Epoch 33 	Train Acc: 0.5457	Train loss: 0.0098	Test Acc: 0.5310	Test loss: 0.0104
Epoch 34 	Train Acc: 0.5277	Train loss: 0.0101	Test Acc: 0.5375	Test loss: 0.0102
Epoch 35 	Train Acc: 0.5547	Train loss: 0.0096	Test Acc: 0.5408	Test loss: 0.0101
Epoch 36 	Train Acc: 0.5473	Train loss: 0.0095	Test Acc: 0.5296	Test loss: 0.0104
Epoch 37 	Train Acc: 0.5672	Train loss: 0.0094	Test Acc: 0.4826	Test loss: 0.0116
Epoch 38 	Train Acc: 0.5504	Train loss: 0.0098	Test Acc: 0.5434	Test loss: 0.0102
Epoch 39 	Train Acc: 0.5654	Train loss: 0.0174	Test Acc: 0.5056	Test loss: 0.0106
