seed: 4, algorithm: FedSGD, optimizer: SGD, momentum: 0.9, weight_decay: 0.0005, lr_scheduler: MultiStepLR, milestones: [0.6, 0.8], batch_size: 128, learning_rate: 0.05, model: mycnn, dataset: CIFAR10, distribution: iid, im_iid_gamma: 0.01, tail_cls_from: 4, dirichlet_alpha: 0.2, cache_partition: False, num_workers: 0, record_time: False, gpu_idx: [3], my_exp: True, epochs: 200, predict_epochs: 5, predict_alpha: 0.8, show_sign_flip: False, other_show_3d: False, only_show_last_epoch: True, npy_file_name: 4.3.2noiid, npy_prefix: None, num_clients: 20, num_adv: 8, attack: MinMax, defense: TrimmedMean, attack_params: {'gamma_init': 10, 'stop_threshold': 1e-05}, defense_params: {'beta': 0.1}, benchmark: False, num_training_sample: 50000, num_channels: 3, num_classes: 10, mean: (0.4914, 0.4822, 0.4465), std: (0.247, 0.243, 0.261), device: cuda:3, output: ./logs/FedSGD/CIFAR10_mycnn/iid/MinMax_TrimmedMean/200_20_8_0.05_2025-03-12_12-59-39.txt

Started on Wed Mar 12 12:59:39 2025
Generating new indices
Doing iid partition
iid partition finished
Data partitioned
Clients and server are initialized
Starting Training...
Epoch 0  	Train Acc: 0.0938	Train loss: 0.0184	Test Acc: 0.1244	Test loss: 0.0182
Epoch 1  	Train Acc: 0.1449	Train loss: 0.0177	Test Acc: 0.1567	Test loss: 0.0181
Epoch 2  	Train Acc: 0.1477	Train loss: 0.0174	Test Acc: 0.2061	Test loss: 0.0180
Epoch 3  	Train Acc: 0.3102	Train loss: 0.0164	Test Acc: 0.2780	Test loss: 0.0179
Epoch 4  	Train Acc: 0.3160	Train loss: 0.0157	Test Acc: 0.2423	Test loss: 0.0177
Epoch 5  	Train Acc: 0.3418	Train loss: 0.0151	Test Acc: 0.2778	Test loss: 0.0175
Epoch 6  	Train Acc: 0.3578	Train loss: 0.0144	Test Acc: 0.3270	Test loss: 0.0171
Epoch 7  	Train Acc: 0.3633	Train loss: 0.0139	Test Acc: 0.3224	Test loss: 0.0167
Epoch 8  	Train Acc: 0.4000	Train loss: 0.0135	Test Acc: 0.2749	Test loss: 0.0166
Epoch 9  	Train Acc: 0.3949	Train loss: 0.0133	Test Acc: 0.2262	Test loss: 0.0165
Epoch 10 	Train Acc: 0.3781	Train loss: 0.0133	Test Acc: 0.2614	Test loss: 0.0163
Epoch 11 	Train Acc: 0.3980	Train loss: 0.0130	Test Acc: 0.2814	Test loss: 0.0164
Epoch 12 	Train Acc: 0.4203	Train loss: 0.0125	Test Acc: 0.2454	Test loss: 0.0170
Epoch 13 	Train Acc: 0.4051	Train loss: 0.0125	Test Acc: 0.1977	Test loss: 0.0171
Epoch 14 	Train Acc: 0.4141	Train loss: 0.0123	Test Acc: 0.1585	Test loss: 0.0171
Epoch 15 	Train Acc: 0.4297	Train loss: 0.0123	Test Acc: 0.2127	Test loss: 0.0171
Epoch 16 	Train Acc: 0.4297	Train loss: 0.0120	Test Acc: 0.2609	Test loss: 0.0170
Epoch 17 	Train Acc: 0.4324	Train loss: 0.0121	Test Acc: 0.2251	Test loss: 0.0167
Epoch 18 	Train Acc: 0.4398	Train loss: 0.0119	Test Acc: 0.2183	Test loss: 0.0164
Epoch 19 	Train Acc: 0.4581	Train loss: 0.0218	Test Acc: 0.2798	Test loss: 0.0159
Epoch 20 	Train Acc: 0.4453	Train loss: 0.0117	Test Acc: 0.2921	Test loss: 0.0158
Epoch 21 	Train Acc: 0.4762	Train loss: 0.0112	Test Acc: 0.2639	Test loss: 0.0158
Epoch 22 	Train Acc: 0.4809	Train loss: 0.0113	Test Acc: 0.2550	Test loss: 0.0154
Epoch 23 	Train Acc: 0.4699	Train loss: 0.0113	Test Acc: 0.2661	Test loss: 0.0150
Epoch 24 	Train Acc: 0.4887	Train loss: 0.0111	Test Acc: 0.3124	Test loss: 0.0145
Epoch 25 	Train Acc: 0.5078	Train loss: 0.0107	Test Acc: 0.3231	Test loss: 0.0146
Epoch 26 	Train Acc: 0.5000	Train loss: 0.0107	Test Acc: 0.3014	Test loss: 0.0154
Epoch 27 	Train Acc: 0.5027	Train loss: 0.0111	Test Acc: 0.2951	Test loss: 0.0159
Epoch 28 	Train Acc: 0.5230	Train loss: 0.0109	Test Acc: 0.2920	Test loss: 0.0156
