seed: 4, algorithm: FedSGD, optimizer: SGD, momentum: 0.9, weight_decay: 0.0005, lr_scheduler: MultiStepLR, milestones: [0.6, 0.8], batch_size: 128, learning_rate: 0.05, model: mycnn, dataset: CIFAR10, distribution: iid, im_iid_gamma: 0.01, tail_cls_from: 4, dirichlet_alpha: 0.2, cache_partition: False, num_workers: 0, record_time: False, gpu_idx: [1], my_exp: True, epochs: 200, predict_epochs: 5, predict_alpha: 0.8, hyper_e: 50, show_sign_flip: False, other_show_3d: False, only_show_last_epoch: True, npy_file_name: 3.3.2hyperE, npy_prefix: None, num_clients: 20, num_adv: 2, attack: MinMax, defense: CenteredClipping, attack_params: {'gamma_init': 10, 'stop_threshold': 1e-05}, defense_params: {'norm_threshold': 100, 'num_iters': 1}, benchmark: False, num_training_sample: 50000, num_channels: 3, num_classes: 10, mean: (0.4914, 0.4822, 0.4465), std: (0.247, 0.243, 0.261), device: cuda:1, output: ./logs/FedSGD/CIFAR10_mycnn/iid/MinMax_CenteredClipping/200_20_2_0.05_2025-03-13_17-49-52.txt

Started on Thu Mar 13 17:49:52 2025
Generating new indices
Doing iid partition
iid partition finished
Data partitioned
Clients and server are initialized
Starting Training...
Epoch 0  	Train Acc: 0.0941	Train loss: 0.0182	Test Acc: 0.1001	Test loss: 0.0182
Epoch 1  	Train Acc: 0.1437	Train loss: 0.0177	Test Acc: 0.1005	Test loss: 0.0181
Epoch 2  	Train Acc: 0.2160	Train loss: 0.0169	Test Acc: 0.1578	Test loss: 0.0179
Epoch 3  	Train Acc: 0.2836	Train loss: 0.0162	Test Acc: 0.2407	Test loss: 0.0177
Epoch 4  	Train Acc: 0.2988	Train loss: 0.0154	Test Acc: 0.2443	Test loss: 0.0174
Epoch 5  	Train Acc: 0.3211	Train loss: 0.0147	Test Acc: 0.3193	Test loss: 0.0170
Epoch 6  	Train Acc: 0.3742	Train loss: 0.0142	Test Acc: 0.3012	Test loss: 0.0166
Epoch 7  	Train Acc: 0.3609	Train loss: 0.0140	Test Acc: 0.2510	Test loss: 0.0164
Epoch 8  	Train Acc: 0.3715	Train loss: 0.0135	Test Acc: 0.2774	Test loss: 0.0162
Epoch 9  	Train Acc: 0.4141	Train loss: 0.0130	Test Acc: 0.2720	Test loss: 0.0161
Epoch 10 	Train Acc: 0.4211	Train loss: 0.0129	Test Acc: 0.2589	Test loss: 0.0162
Epoch 11 	Train Acc: 0.4402	Train loss: 0.0123	Test Acc: 0.2361	Test loss: 0.0166
Epoch 12 	Train Acc: 0.4453	Train loss: 0.0121	Test Acc: 0.2453	Test loss: 0.0166
Epoch 13 	Train Acc: 0.4375	Train loss: 0.0122	Test Acc: 0.2248	Test loss: 0.0172
Epoch 14 	Train Acc: 0.4488	Train loss: 0.0118	Test Acc: 0.2244	Test loss: 0.0163
Epoch 15 	Train Acc: 0.4512	Train loss: 0.0123	Test Acc: 0.2615	Test loss: 0.0170
Epoch 16 	Train Acc: 0.4363	Train loss: 0.0122	Test Acc: 0.2050	Test loss: 0.0169
Epoch 17 	Train Acc: 0.3855	Train loss: 0.0133	Test Acc: 0.2350	Test loss: 0.0161
Epoch 18 	Train Acc: 0.4027	Train loss: 0.0127	Test Acc: 0.2501	Test loss: 0.0159
Epoch 19 	Train Acc: 0.3640	Train loss: 0.0264	Test Acc: 0.3338	Test loss: 0.0136
Epoch 20 	Train Acc: 0.4105	Train loss: 0.0140	Test Acc: 0.4171	Test loss: 0.0129
Epoch 21 	Train Acc: 0.4043	Train loss: 0.0142	Test Acc: 0.3497	Test loss: 0.0134
Epoch 22 	Train Acc: 0.4109	Train loss: 0.0124	Test Acc: 0.3469	Test loss: 0.0136
Epoch 23 	Train Acc: 0.4297	Train loss: 0.0120	Test Acc: 0.4266	Test loss: 0.0129
Epoch 24 	Train Acc: 0.4652	Train loss: 0.0118	Test Acc: 0.4428	Test loss: 0.0128
Epoch 25 	Train Acc: 0.4391	Train loss: 0.0122	Test Acc: 0.4322	Test loss: 0.0126
Epoch 26 	Train Acc: 0.4289	Train loss: 0.0122	Test Acc: 0.4445	Test loss: 0.0123
Epoch 27 	Train Acc: 0.4500	Train loss: 0.0117	Test Acc: 0.4555	Test loss: 0.0120
Epoch 28 	Train Acc: 0.4863	Train loss: 0.0112	Test Acc: 0.4532	Test loss: 0.0117
Epoch 29 	Train Acc: 0.4711	Train loss: 0.0113	Test Acc: 0.4597	Test loss: 0.0114
Epoch 30 	Train Acc: 0.4691	Train loss: 0.0111	Test Acc: 0.4967	Test loss: 0.0109
Epoch 31 	Train Acc: 0.4855	Train loss: 0.0109	Test Acc: 0.4965	Test loss: 0.0107
Epoch 32 	Train Acc: 0.4961	Train loss: 0.0107	Test Acc: 0.5084	Test loss: 0.0107
Epoch 33 	Train Acc: 0.5191	Train loss: 0.0103	Test Acc: 0.4879	Test loss: 0.0113
Epoch 34 	Train Acc: 0.5305	Train loss: 0.0103	Test Acc: 0.4885	Test loss: 0.0115
Epoch 35 	Train Acc: 0.5188	Train loss: 0.0105	Test Acc: 0.5124	Test loss: 0.0106
Epoch 36 	Train Acc: 0.5219	Train loss: 0.0103	Test Acc: 0.5083	Test loss: 0.0106
Epoch 37 	Train Acc: 0.5199	Train loss: 0.0101	Test Acc: 0.4824	Test loss: 0.0110
Epoch 38 	Train Acc: 0.5277	Train loss: 0.0100	Test Acc: 0.4935	Test loss: 0.0110
Epoch 39 	Train Acc: 0.5162	Train loss: 0.0199	Test Acc: 0.5156	Test loss: 0.0108
Epoch 40 	Train Acc: 0.5465	Train loss: 0.0098	Test Acc: 0.5176	Test loss: 0.0108
Epoch 41 	Train Acc: 0.5469	Train loss: 0.0098	Test Acc: 0.5196	Test loss: 0.0107
Epoch 42 	Train Acc: 0.5582	Train loss: 0.0097	Test Acc: 0.5433	Test loss: 0.0101
Epoch 43 	Train Acc: 0.5543	Train loss: 0.0095	Test Acc: 0.5368	Test loss: 0.0103
Epoch 44 	Train Acc: 0.5508	Train loss: 0.0096	Test Acc: 0.5235	Test loss: 0.0104
Epoch 45 	Train Acc: 0.5547	Train loss: 0.0096	Test Acc: 0.5371	Test loss: 0.0101
Epoch 46 	Train Acc: 0.5816	Train loss: 0.0091	Test Acc: 0.5581	Test loss: 0.0097
Epoch 47 	Train Acc: 0.5762	Train loss: 0.0092	Test Acc: 0.5677	Test loss: 0.0095
Epoch 48 	Train Acc: 0.5809	Train loss: 0.0091	Test Acc: 0.5450	Test loss: 0.0098
Epoch 49 	Train Acc: 0.5809	Train loss: 0.0090	Test Acc: 0.5689	Test loss: 0.0095
Epoch 50 	Train Acc: 0.5805	Train loss: 0.0088	Test Acc: 0.5620	Test loss: 0.0096
Epoch 51 	Train Acc: 0.5684	Train loss: 0.0092	Test Acc: 0.5501	Test loss: 0.0098
Epoch 52 	Train Acc: 0.5840	Train loss: 0.0090	Test Acc: 0.5578	Test loss: 0.0095
Epoch 53 	Train Acc: 0.5855	Train loss: 0.0088	Test Acc: 0.5811	Test loss: 0.0091
Epoch 54 	Train Acc: 0.5855	Train loss: 0.0089	Test Acc: 0.5939	Test loss: 0.0090
Epoch 55 	Train Acc: 0.5832	Train loss: 0.0090	Test Acc: 0.5762	Test loss: 0.0095
Epoch 56 	Train Acc: 0.5918	Train loss: 0.0088	Test Acc: 0.5416	Test loss: 0.0103
Epoch 57 	Train Acc: 0.5941	Train loss: 0.0087	Test Acc: 0.5981	Test loss: 0.0089
Epoch 58 	Train Acc: 0.6270	Train loss: 0.0083	Test Acc: 0.5890	Test loss: 0.0090
Epoch 59 	Train Acc: 0.6235	Train loss: 0.0154	Test Acc: 0.5785	Test loss: 0.0093
Epoch 60 	Train Acc: 0.6000	Train loss: 0.0086	Test Acc: 0.6145	Test loss: 0.0085
Epoch 61 	Train Acc: 0.6285	Train loss: 0.0080	Test Acc: 0.6129	Test loss: 0.0086
Epoch 62 	Train Acc: 0.6203	Train loss: 0.0081	Test Acc: 0.6088	Test loss: 0.0088
Epoch 63 	Train Acc: 0.6320	Train loss: 0.0080	Test Acc: 0.6080	Test loss: 0.0087
Epoch 64 	Train Acc: 0.6340	Train loss: 0.0079	Test Acc: 0.6024	Test loss: 0.0087
Epoch 65 	Train Acc: 0.6188	Train loss: 0.0082	Test Acc: 0.6164	Test loss: 0.0084
Epoch 66 	Train Acc: 0.6258	Train loss: 0.0080	Test Acc: 0.6189	Test loss: 0.0084
Epoch 67 	Train Acc: 0.6648	Train loss: 0.0076	Test Acc: 0.6167	Test loss: 0.0086
Epoch 68 	Train Acc: 0.6270	Train loss: 0.0081	Test Acc: 0.6227	Test loss: 0.0084
Epoch 69 	Train Acc: 0.6477	Train loss: 0.0078	Test Acc: 0.5747	Test loss: 0.0092
