seed: 4, algorithm: FedSGD, optimizer: SGD, momentum: 0.9, weight_decay: 0.0005, lr_scheduler: MultiStepLR, milestones: [0.6, 0.8], batch_size: 128, learning_rate: 0.05, model: mycnn, dataset: CIFAR10, distribution: iid, im_iid_gamma: 0.01, tail_cls_from: 4, dirichlet_alpha: 0.2, cache_partition: False, num_workers: 0, record_time: False, gpu_idx: [1], my_exp: True, epochs: 200, predict_epochs: 5, predict_alpha: 0.8, hyper_e: 50, show_sign_flip: False, other_show_3d: False, only_show_last_epoch: True, npy_file_name: 3.3.2hyperE, npy_prefix: None, num_clients: 20, num_adv: 8, attack: MinMax, defense: CenteredClipping, attack_params: {'gamma_init': 10, 'stop_threshold': 1e-05}, defense_params: {'norm_threshold': 100, 'num_iters': 1}, benchmark: False, num_training_sample: 50000, num_channels: 3, num_classes: 10, mean: (0.4914, 0.4822, 0.4465), std: (0.247, 0.243, 0.261), device: cuda:1, output: ./logs/FedSGD/CIFAR10_mycnn/iid/MinMax_CenteredClipping/200_20_8_0.05_2025-03-13_15-53-53.txt

Started on Thu Mar 13 15:53:53 2025
Generating new indices
Doing iid partition
iid partition finished
Data partitioned
Clients and server are initialized
Starting Training...
Epoch 0  	Train Acc: 0.0938	Train loss: 0.0184	Test Acc: 0.1249	Test loss: 0.0182
Epoch 1  	Train Acc: 0.1449	Train loss: 0.0177	Test Acc: 0.1569	Test loss: 0.0181
Epoch 2  	Train Acc: 0.1484	Train loss: 0.0174	Test Acc: 0.2079	Test loss: 0.0180
Epoch 3  	Train Acc: 0.3137	Train loss: 0.0164	Test Acc: 0.2816	Test loss: 0.0179
Epoch 4  	Train Acc: 0.3164	Train loss: 0.0157	Test Acc: 0.2399	Test loss: 0.0177
Epoch 5  	Train Acc: 0.3402	Train loss: 0.0150	Test Acc: 0.2816	Test loss: 0.0174
Epoch 6  	Train Acc: 0.3570	Train loss: 0.0143	Test Acc: 0.3316	Test loss: 0.0171
Epoch 7  	Train Acc: 0.3633	Train loss: 0.0139	Test Acc: 0.3209	Test loss: 0.0167
Epoch 8  	Train Acc: 0.4000	Train loss: 0.0135	Test Acc: 0.2710	Test loss: 0.0165
Epoch 9  	Train Acc: 0.3961	Train loss: 0.0132	Test Acc: 0.2305	Test loss: 0.0164
Epoch 10 	Train Acc: 0.3801	Train loss: 0.0133	Test Acc: 0.2793	Test loss: 0.0162
Epoch 11 	Train Acc: 0.3945	Train loss: 0.0130	Test Acc: 0.2745	Test loss: 0.0165
Epoch 12 	Train Acc: 0.4141	Train loss: 0.0125	Test Acc: 0.2357	Test loss: 0.0170
