seed: 4, algorithm: FedSGD, optimizer: SGD, momentum: 0.9, weight_decay: 0.0005, lr_scheduler: MultiStepLR, milestones: [0.6, 0.8], batch_size: 128, learning_rate: 0.05, model: mycnn, dataset: CIFAR10, distribution: iid, im_iid_gamma: 0.01, tail_cls_from: 4, dirichlet_alpha: 0.2, cache_partition: False, num_workers: 0, record_time: False, gpu_idx: [2], my_exp: True, epochs: 200, predict_epochs: 5, predict_alpha: 0.8, hyper_e: 50, show_sign_flip: False, other_show_3d: False, only_show_last_epoch: True, npy_file_name: 3.3.2hyperE, npy_prefix: None, num_clients: 20, num_adv: 2, attack: MinSum, defense: NormClipping, attack_params: {'gamma_init': 10, 'stop_threshold': 1e-05}, defense_params: {'weakDP': True, 'norm_threshold': 3, 'noise_mean': 0, 'noise_std': 0.002}, benchmark: False, num_training_sample: 50000, num_channels: 3, num_classes: 10, mean: (0.4914, 0.4822, 0.4465), std: (0.247, 0.243, 0.261), device: cuda:2, output: ./logs/FedSGD/CIFAR10_mycnn/iid/MinSum_NormClipping/200_20_2_0.05_2025-03-13_17-49-53.txt

Started on Thu Mar 13 17:49:53 2025
Generating new indices
Doing iid partition
iid partition finished
Data partitioned
Clients and server are initialized
Starting Training...
Epoch 0  	Train Acc: 0.0941	Train loss: 0.0182	Test Acc: 0.1000	Test loss: 0.0182
Epoch 1  	Train Acc: 0.1430	Train loss: 0.0177	Test Acc: 0.1005	Test loss: 0.0181
Epoch 2  	Train Acc: 0.2168	Train loss: 0.0169	Test Acc: 0.1640	Test loss: 0.0179
Epoch 3  	Train Acc: 0.2875	Train loss: 0.0162	Test Acc: 0.2415	Test loss: 0.0177
Epoch 4  	Train Acc: 0.2965	Train loss: 0.0153	Test Acc: 0.2470	Test loss: 0.0174
Epoch 5  	Train Acc: 0.3262	Train loss: 0.0147	Test Acc: 0.3149	Test loss: 0.0170
Epoch 6  	Train Acc: 0.3766	Train loss: 0.0141	Test Acc: 0.3002	Test loss: 0.0166
Epoch 7  	Train Acc: 0.3629	Train loss: 0.0140	Test Acc: 0.2479	Test loss: 0.0164
Epoch 8  	Train Acc: 0.3723	Train loss: 0.0135	Test Acc: 0.2740	Test loss: 0.0162
Epoch 9  	Train Acc: 0.4129	Train loss: 0.0130	Test Acc: 0.2700	Test loss: 0.0162
Epoch 10 	Train Acc: 0.4211	Train loss: 0.0129	Test Acc: 0.2581	Test loss: 0.0162
Epoch 11 	Train Acc: 0.4414	Train loss: 0.0123	Test Acc: 0.2373	Test loss: 0.0166
Epoch 12 	Train Acc: 0.4406	Train loss: 0.0121	Test Acc: 0.2460	Test loss: 0.0166
