seed: 4, algorithm: FedSGD, optimizer: SGD, momentum: 0.9, weight_decay: 0.0005, lr_scheduler: MultiStepLR, milestones: [0.6, 0.8], batch_size: 128, learning_rate: 0.05, model: mycnn, dataset: CIFAR10, distribution: non-iid, im_iid_gamma: 0.01, tail_cls_from: 4, dirichlet_alpha: 0.3, cache_partition: False, num_workers: 0, record_time: False, gpu_idx: [3], my_exp: True, epochs: 200, predict_epochs: 5, predict_alpha: 0.8, hyper_e: 50, show_sign_flip: False, other_show_3d: False, only_show_last_epoch: True, npy_file_name: 4.3.2noiid, npy_prefix: None, num_clients: 20, num_adv: 4, attack: MPAF, defense: MyDefense, attack_params: {'lamda': 1}, defense_params: {'show_3d': False, 'metric': 'euclidean', 'gamma': 0.99, 'recored_rs': False}, benchmark: False, num_training_sample: 50000, num_channels: 3, num_classes: 10, mean: (0.4914, 0.4822, 0.4465), std: (0.247, 0.243, 0.261), device: cuda:3, output: ./logs/FedSGD/CIFAR10_mycnn/non-iid/MPAF_MyDefense/200_20_4_0.05_2025-03-17_19-51-38.txt

Started on Mon Mar 17 19:51:38 2025
Generating new indices
Doing non-iid partition
dirichlet alpha: 0.3
non-iid partition finished
Data partitioned
Clients and server are initialized
Starting Training...
Epoch 0  	Train Acc: 0.0922	Train loss: 0.0183	Test Acc: 0.1132	Test loss: 0.0182
Epoch 1  	Train Acc: 0.1590	Train loss: 0.0180	Test Acc: 0.1881	Test loss: 0.0181
Epoch 2  	Train Acc: 0.1938	Train loss: 0.0182	Test Acc: 0.1841	Test loss: 0.0180
Epoch 3  	Train Acc: 0.2293	Train loss: 0.0175	Test Acc: 0.2198	Test loss: 0.0179
Epoch 4  	Train Acc: 0.2668	Train loss: 0.0166	Test Acc: 0.2633	Test loss: 0.0177
Epoch 5  	Train Acc: 0.3031	Train loss: 0.0158	Test Acc: 0.1704	Test loss: 0.0175
Epoch 6  	Train Acc: 0.1688	Train loss: 0.1453	Test Acc: 0.2558	Test loss: 0.0173
Epoch 7  	Train Acc: 0.2377	Train loss: 0.0207	Test Acc: 0.2666	Test loss: 0.0171
Epoch 8  	Train Acc: 0.2844	Train loss: 0.0190	Test Acc: 0.2492	Test loss: 0.0171
Epoch 9  	Train Acc: 0.3074	Train loss: 0.0189	Test Acc: 0.2086	Test loss: 0.0169
Epoch 10 	Train Acc: 0.2918	Train loss: 0.0178	Test Acc: 0.2653	Test loss: 0.0167
Epoch 11 	Train Acc: 0.3188	Train loss: 0.0167	Test Acc: 0.2739	Test loss: 0.0164
Epoch 12 	Train Acc: 0.2760	Train loss: 0.0195	Test Acc: 0.2854	Test loss: 0.0158
Epoch 13 	Train Acc: 0.2837	Train loss: 0.2309	Test Acc: 0.2797	Test loss: 0.0154
Epoch 14 	Train Acc: 0.3047	Train loss: 0.0149	Test Acc: 0.3205	Test loss: 0.0150
Epoch 15 	Train Acc: 0.3529	Train loss: 0.0172	Test Acc: 0.3473	Test loss: 0.0149
Epoch 16 	Train Acc: 0.3387	Train loss: 0.0287	Test Acc: 0.3286	Test loss: 0.0149
Epoch 17 	Train Acc: 0.3753	Train loss: 0.0159	Test Acc: 0.3338	Test loss: 0.0146
Epoch 18 	Train Acc: 0.3516	Train loss: 0.0153	Test Acc: 0.3733	Test loss: 0.0139
Epoch 19 	Train Acc: 0.3809	Train loss: 0.0136	Test Acc: 0.3905	Test loss: 0.0135
Epoch 20 	Train Acc: 0.3519	Train loss: 0.1364	Test Acc: 0.3923	Test loss: 0.0132
Epoch 21 	Train Acc: 0.3794	Train loss: 0.0219	Test Acc: 0.3619	Test loss: 0.0135
Epoch 22 	Train Acc: 0.3895	Train loss: 0.0131	Test Acc: 0.3604	Test loss: 0.0136
Epoch 23 	Train Acc: 0.3737	Train loss: 0.0158	Test Acc: 0.3727	Test loss: 0.0133
Epoch 24 	Train Acc: 0.3848	Train loss: 0.0133	Test Acc: 0.3900	Test loss: 0.0131
Epoch 25 	Train Acc: 0.4015	Train loss: 0.0164	Test Acc: 0.3740	Test loss: 0.0132
Epoch 26 	Train Acc: 0.3945	Train loss: 0.0136	Test Acc: 0.3693	Test loss: 0.0131
Epoch 27 	Train Acc: 0.3887	Train loss: 0.1028	Test Acc: 0.4018	Test loss: 0.0126
Epoch 28 	Train Acc: 0.4227	Train loss: 0.0124	Test Acc: 0.4236	Test loss: 0.0122
Epoch 29 	Train Acc: 0.4344	Train loss: 0.0121	Test Acc: 0.4554	Test loss: 0.0116
Epoch 30 	Train Acc: 0.4477	Train loss: 0.0120	Test Acc: 0.4394	Test loss: 0.0117
Epoch 31 	Train Acc: 0.4432	Train loss: 0.0147	Test Acc: 0.4206	Test loss: 0.0121
Epoch 32 	Train Acc: 0.4464	Train loss: 0.0123	Test Acc: 0.4260	Test loss: 0.0123
Epoch 33 	Train Acc: 0.4457	Train loss: 0.0210	Test Acc: 0.4540	Test loss: 0.0118
Epoch 34 	Train Acc: 0.4605	Train loss: 0.2011	Test Acc: 0.4744	Test loss: 0.0115
Epoch 35 	Train Acc: 0.4658	Train loss: 0.0134	Test Acc: 0.4761	Test loss: 0.0114
Epoch 36 	Train Acc: 0.4672	Train loss: 0.0118	Test Acc: 0.4782	Test loss: 0.0112
Epoch 37 	Train Acc: 0.4597	Train loss: 0.0123	Test Acc: 0.4794	Test loss: 0.0111
Epoch 38 	Train Acc: 0.4829	Train loss: 0.0133	Test Acc: 0.4857	Test loss: 0.0111
Epoch 39 	Train Acc: 0.4994	Train loss: 0.0118	Test Acc: 0.4767	Test loss: 0.0113
Epoch 40 	Train Acc: 0.4946	Train loss: 0.0116	Test Acc: 0.4796	Test loss: 0.0110
Epoch 41 	Train Acc: 0.4905	Train loss: 0.1174	Test Acc: 0.4694	Test loss: 0.0111
Epoch 42 	Train Acc: 0.4777	Train loss: 0.0114	Test Acc: 0.4901	Test loss: 0.0110
Epoch 43 	Train Acc: 0.5306	Train loss: 0.0137	Test Acc: 0.4719	Test loss: 0.0118
Epoch 44 	Train Acc: 0.5027	Train loss: 0.0110	Test Acc: 0.4889	Test loss: 0.0113
Epoch 45 	Train Acc: 0.4979	Train loss: 0.0163	Test Acc: 0.5200	Test loss: 0.0105
Epoch 46 	Train Acc: 0.5254	Train loss: 0.0106	Test Acc: 0.5122	Test loss: 0.0105
Epoch 47 	Train Acc: 0.5386	Train loss: 0.0130	Test Acc: 0.5090	Test loss: 0.0107
Epoch 48 	Train Acc: 0.5090	Train loss: 0.1353	Test Acc: 0.5275	Test loss: 0.0105
Epoch 49 	Train Acc: 0.5180	Train loss: 0.0106	Test Acc: 0.5317	Test loss: 0.0101
Epoch 50 	Train Acc: 0.5203	Train loss: 0.0182	Test Acc: 0.4939	Test loss: 0.0111
Epoch 51 	Train Acc: 0.4889	Train loss: 0.0135	Test Acc: 0.5130	Test loss: 0.0107
Epoch 52 	Train Acc: 0.5324	Train loss: 0.0106	Test Acc: 0.5229	Test loss: 0.0106
Epoch 53 	Train Acc: 0.5153	Train loss: 0.0123	Test Acc: 0.4965	Test loss: 0.0114
Epoch 54 	Train Acc: 0.4980	Train loss: 0.0116	Test Acc: 0.5315	Test loss: 0.0104
Epoch 55 	Train Acc: 0.5246	Train loss: 0.0968	Test Acc: 0.5102	Test loss: 0.0111
Epoch 56 	Train Acc: 0.5123	Train loss: 0.0117	Test Acc: 0.5201	Test loss: 0.0102
Epoch 57 	Train Acc: 0.5129	Train loss: 0.0106	Test Acc: 0.5356	Test loss: 0.0099
Epoch 58 	Train Acc: 0.5414	Train loss: 0.0101	Test Acc: 0.5143	Test loss: 0.0105
Epoch 59 	Train Acc: 0.5248	Train loss: 0.0107	Test Acc: 0.5168	Test loss: 0.0105
Epoch 60 	Train Acc: 0.5402	Train loss: 0.0101	Test Acc: 0.5278	Test loss: 0.0103
Epoch 61 	Train Acc: 0.5195	Train loss: 0.0106	Test Acc: 0.5372	Test loss: 0.0102
Epoch 62 	Train Acc: 0.5518	Train loss: 0.1342	Test Acc: 0.5255	Test loss: 0.0105
Epoch 63 	Train Acc: 0.5597	Train loss: 0.0117	Test Acc: 0.5464	Test loss: 0.0101
Epoch 64 	Train Acc: 0.5445	Train loss: 0.0118	Test Acc: 0.5439	Test loss: 0.0099
Epoch 65 	Train Acc: 0.5297	Train loss: 0.0148	Test Acc: 0.5406	Test loss: 0.0098
Epoch 66 	Train Acc: 0.5500	Train loss: 0.0099	Test Acc: 0.5304	Test loss: 0.0104
Epoch 67 	Train Acc: 0.5492	Train loss: 0.0185	Test Acc: 0.5388	Test loss: 0.0101
Epoch 68 	Train Acc: 0.5645	Train loss: 0.0094	Test Acc: 0.5501	Test loss: 0.0099
Epoch 69 	Train Acc: 0.5569	Train loss: 0.2375	Test Acc: 0.5559	Test loss: 0.0097
Epoch 70 	Train Acc: 0.5633	Train loss: 0.0093	Test Acc: 0.5637	Test loss: 0.0095
Epoch 71 	Train Acc: 0.5522	Train loss: 0.0129	Test Acc: 0.5486	Test loss: 0.0099
Epoch 72 	Train Acc: 0.5543	Train loss: 0.0098	Test Acc: 0.5845	Test loss: 0.0092
Epoch 73 	Train Acc: 0.5895	Train loss: 0.0093	Test Acc: 0.5806	Test loss: 0.0092
Epoch 74 	Train Acc: 0.5840	Train loss: 0.0089	Test Acc: 0.5174	Test loss: 0.0108
Epoch 75 	Train Acc: 0.5434	Train loss: 0.0104	Test Acc: 0.5845	Test loss: 0.0092
Epoch 76 	Train Acc: 0.5951	Train loss: 0.2406	Test Acc: 0.5552	Test loss: 0.0099
Epoch 77 	Train Acc: 0.5959	Train loss: 0.0110	Test Acc: 0.5565	Test loss: 0.0096
Epoch 78 	Train Acc: 0.5906	Train loss: 0.0091	Test Acc: 0.5643	Test loss: 0.0096
Epoch 79 	Train Acc: 0.5674	Train loss: 0.0112	Test Acc: 0.5876	Test loss: 0.0092
Epoch 80 	Train Acc: 0.6012	Train loss: 0.0087	Test Acc: 0.5733	Test loss: 0.0094
Epoch 81 	Train Acc: 0.6091	Train loss: 0.0090	Test Acc: 0.5771	Test loss: 0.0093
Epoch 82 	Train Acc: 0.5926	Train loss: 0.0088	Test Acc: 0.5942	Test loss: 0.0089
Epoch 83 	Train Acc: 0.5847	Train loss: 0.1229	Test Acc: 0.6009	Test loss: 0.0086
Epoch 84 	Train Acc: 0.6191	Train loss: 0.0135	Test Acc: 0.5941	Test loss: 0.0089
Epoch 85 	Train Acc: 0.6008	Train loss: 0.0089	Test Acc: 0.5789	Test loss: 0.0091
Epoch 86 	Train Acc: 0.6066	Train loss: 0.0087	Test Acc: 0.5683	Test loss: 0.0095
Epoch 87 	Train Acc: 0.6164	Train loss: 0.0112	Test Acc: 0.5834	Test loss: 0.0095
Epoch 88 	Train Acc: 0.5883	Train loss: 0.0094	Test Acc: 0.5710	Test loss: 0.0096
Epoch 89 	Train Acc: 0.5879	Train loss: 0.0105	Test Acc: 0.5783	Test loss: 0.0093
Epoch 90 	Train Acc: 0.5605	Train loss: 0.0987	Test Acc: 0.5996	Test loss: 0.0089
Epoch 91 	Train Acc: 0.6411	Train loss: 0.0103	Test Acc: 0.6084	Test loss: 0.0088
Epoch 92 	Train Acc: 0.6355	Train loss: 0.0082	Test Acc: 0.6106	Test loss: 0.0087
Epoch 93 	Train Acc: 0.6309	Train loss: 0.0084	Test Acc: 0.6075	Test loss: 0.0086
Epoch 94 	Train Acc: 0.6193	Train loss: 0.0089	Test Acc: 0.5933	Test loss: 0.0093
Epoch 95 	Train Acc: 0.6301	Train loss: 0.0103	Test Acc: 0.6075	Test loss: 0.0090
Epoch 96 	Train Acc: 0.6172	Train loss: 0.0085	Test Acc: 0.6099	Test loss: 0.0087
Epoch 97 	Train Acc: 0.6026	Train loss: 0.1261	Test Acc: 0.5797	Test loss: 0.0093
Epoch 98 	Train Acc: 0.6103	Train loss: 0.0085	Test Acc: 0.6054	Test loss: 0.0087
Epoch 99 	Train Acc: 0.6188	Train loss: 0.0084	Test Acc: 0.5987	Test loss: 0.0090
Epoch 100	Train Acc: 0.6340	Train loss: 0.0084	Test Acc: 0.6142	Test loss: 0.0085
Epoch 101	Train Acc: 0.5996	Train loss: 0.0187	Test Acc: 0.6221	Test loss: 0.0083
Epoch 102	Train Acc: 0.6328	Train loss: 0.0080	Test Acc: 0.5762	Test loss: 0.0094
Epoch 103	Train Acc: 0.6093	Train loss: 0.0104	Test Acc: 0.5853	Test loss: 0.0094
Epoch 104	Train Acc: 0.6568	Train loss: 0.0187	Test Acc: 0.6059	Test loss: 0.0090
Epoch 105	Train Acc: 0.6406	Train loss: 0.0083	Test Acc: 0.5922	Test loss: 0.0092
Epoch 106	Train Acc: 0.6168	Train loss: 0.0090	Test Acc: 0.5902	Test loss: 0.0090
Epoch 107	Train Acc: 0.5933	Train loss: 0.0100	Test Acc: 0.5991	Test loss: 0.0089
Epoch 108	Train Acc: 0.6238	Train loss: 0.0081	Test Acc: 0.6011	Test loss: 0.0088
Epoch 109	Train Acc: 0.6388	Train loss: 0.0100	Test Acc: 0.5943	Test loss: 0.0090
Epoch 110	Train Acc: 0.6391	Train loss: 0.0081	Test Acc: 0.6335	Test loss: 0.0082
Epoch 111	Train Acc: 0.6522	Train loss: 0.1133	Test Acc: 0.6379	Test loss: 0.0081
Epoch 112	Train Acc: 0.6543	Train loss: 0.0077	Test Acc: 0.6356	Test loss: 0.0082
Epoch 113	Train Acc: 0.6302	Train loss: 0.0085	Test Acc: 0.6423	Test loss: 0.0081
