seed: 4, algorithm: FedSGD, optimizer: SGD, momentum: 0.9, weight_decay: 0.0005, lr_scheduler: MultiStepLR, milestones: [0.6, 0.8], batch_size: 128, learning_rate: 0.05, model: mycnn, dataset: CIFAR10, distribution: non-iid, im_iid_gamma: 0.01, tail_cls_from: 4, dirichlet_alpha: 0.5, cache_partition: False, num_workers: 0, record_time: False, gpu_idx: [3], my_exp: True, epochs: 200, predict_epochs: 5, predict_alpha: 0.8, hyper_e: 50, show_sign_flip: False, other_show_3d: False, only_show_last_epoch: True, npy_file_name: 3.3.2noiid, npy_prefix: None, num_clients: 20, num_adv: 6, attack: MyAttack, defense: Mean, attack_params: {'aff_open': False, 'moment_open': True, 'record_sign_match': False}, defense_params: None, benchmark: False, num_training_sample: 50000, num_channels: 3, num_classes: 10, mean: (0.4914, 0.4822, 0.4465), std: (0.247, 0.243, 0.261), device: cuda:3, output: ./logs/FedSGD/CIFAR10_mycnn/non-iid/MyAttack_Mean/200_20_6_0.05_2025-03-20_11-17-16.txt

Started on Thu Mar 20 11:17:16 2025
Generating new indices
Doing non-iid partition
dirichlet alpha: 0.5
non-iid partition finished
Data partitioned
Clients and server are initialized
Starting Training...
Epoch 0  	Train Acc: 0.0793	Train loss: 0.0183	Test Acc: 0.1195	Test loss: 28.1685
Epoch 1  	Train Acc: 0.1031	Train loss: 1.0053	Test Acc: 0.1145	Test loss: 356.3057
Epoch 2  	Train Acc: 0.1070	Train loss: 4.1668	Test Acc: 0.1000	Test loss: nan
Epoch 3  	Train Acc: 0.1109	Train loss: 18.7668	Test Acc: 0.1000	Test loss: nan
Epoch 4  	Train Acc: 0.0961	Train loss: 40.2793	Test Acc: 0.1099	Test loss: 17469.9531
Epoch 5  	Train Acc: 0.1566	Train loss: 35.2606	Test Acc: 0.0821	Test loss: 20359.2082
Epoch 6  	Train Acc: 0.1135	Train loss: 31.6139	Test Acc: 0.1007	Test loss: 11267.7773
Epoch 7  	Train Acc: 0.1220	Train loss: 23.7408	Test Acc: 0.1041	Test loss: 2609.6095
Epoch 8  	Train Acc: 0.1109	Train loss: 28.9286	Test Acc: 0.1001	Test loss: 2192.5114
Epoch 9  	Train Acc: 0.1137	Train loss: 47.4135	Test Acc: 0.1040	Test loss: 3071.7365
Epoch 10 	Train Acc: 0.0992	Train loss: 43.5138	Test Acc: 0.1143	Test loss: 1043.8422
Epoch 11 	Train Acc: 0.1117	Train loss: 54.9857	Test Acc: 0.1106	Test loss: 205.3940
Epoch 12 	Train Acc: 0.1281	Train loss: 23.1312	Test Acc: 0.0876	Test loss: 78.9350
Epoch 13 	Train Acc: 0.1249	Train loss: 12.0063	Test Acc: 0.0904	Test loss: 16.4253
Epoch 14 	Train Acc: 0.1256	Train loss: 9.5065	Test Acc: 0.0986	Test loss: 6.7191
Epoch 15 	Train Acc: 0.1352	Train loss: 15.3176	Test Acc: 0.1041	Test loss: 3.3422
Epoch 16 	Train Acc: 0.1085	Train loss: 3.9509	Test Acc: 0.1059	Test loss: 2.6128
Epoch 17 	Train Acc: 0.1449	Train loss: 8.7359	Test Acc: 0.1052	Test loss: 2.2687
Epoch 18 	Train Acc: 0.0945	Train loss: 78.2844	Test Acc: 0.1080	Test loss: 1.9088
Epoch 19 	Train Acc: 0.1227	Train loss: 3.1895	Test Acc: 0.1096	Test loss: 1.5734
Epoch 20 	Train Acc: 0.1393	Train loss: 2.1365	Test Acc: 0.1114	Test loss: 1.2576
Epoch 21 	Train Acc: 0.1369	Train loss: 1.6814	Test Acc: 0.1031	Test loss: 1.0693
Epoch 22 	Train Acc: 0.1137	Train loss: 1.5171	Test Acc: 0.1008	Test loss: 0.9931
Epoch 23 	Train Acc: 0.1204	Train loss: 1.9241	Test Acc: 0.1002	Test loss: 0.9606
Epoch 24 	Train Acc: 0.1126	Train loss: 1.4009	Test Acc: 0.1070	Test loss: 0.9546
Epoch 25 	Train Acc: 0.1279	Train loss: 2.2749	Test Acc: 0.1098	Test loss: 1.0158
Epoch 26 	Train Acc: 0.1469	Train loss: 1.0803	Test Acc: 0.1106	Test loss: 0.9941
Epoch 27 	Train Acc: 0.1298	Train loss: 1.0281	Test Acc: 0.1124	Test loss: 0.8937
Epoch 28 	Train Acc: 0.1203	Train loss: 0.8901	Test Acc: 0.1304	Test loss: 0.7772
Epoch 29 	Train Acc: 0.1150	Train loss: 0.8890	Test Acc: 0.1343	Test loss: 0.6660
Epoch 30 	Train Acc: 0.1221	Train loss: 0.6346	Test Acc: 0.1300	Test loss: 0.5608
Epoch 31 	Train Acc: 0.1214	Train loss: 2.4753	Test Acc: 0.1275	Test loss: 0.3900
Epoch 32 	Train Acc: 0.1301	Train loss: 0.5087	Test Acc: 0.1490	Test loss: 0.3103
Epoch 33 	Train Acc: 0.1768	Train loss: 0.4362	Test Acc: 0.1548	Test loss: 0.2750
Epoch 34 	Train Acc: 0.1709	Train loss: 0.3774	Test Acc: 0.1346	Test loss: 0.2314
Epoch 35 	Train Acc: 0.1460	Train loss: 0.2997	Test Acc: 0.1104	Test loss: 0.2104
Epoch 36 	Train Acc: 0.1176	Train loss: 0.2294	Test Acc: 0.1111	Test loss: 0.1730
Epoch 37 	Train Acc: 0.1031	Train loss: 0.3761	Test Acc: 0.1115	Test loss: 0.1381
Epoch 38 	Train Acc: 0.1126	Train loss: 0.1678	Test Acc: 0.1616	Test loss: 0.1138
Epoch 39 	Train Acc: 0.1682	Train loss: 0.1436	Test Acc: 0.1551	Test loss: 0.0831
Epoch 40 	Train Acc: 0.1738	Train loss: 0.0826	Test Acc: 0.1052	Test loss: 0.0695
Epoch 41 	Train Acc: 0.1180	Train loss: 0.0693	Test Acc: 0.1046	Test loss: 0.0592
Epoch 42 	Train Acc: 0.1055	Train loss: 0.0576	Test Acc: 0.1036	Test loss: 0.0520
Epoch 43 	Train Acc: 0.1053	Train loss: 0.0686	Test Acc: 0.1033	Test loss: 0.0452
Epoch 44 	Train Acc: 0.1039	Train loss: 0.0531	Test Acc: 0.1030	Test loss: 0.0398
Epoch 45 	Train Acc: 0.1168	Train loss: 0.0373	Test Acc: 0.1031	Test loss: 0.0362
Epoch 46 	Train Acc: 0.1086	Train loss: 0.0329	Test Acc: 0.1020	Test loss: 0.0332
Epoch 47 	Train Acc: 0.1067	Train loss: 0.0652	Test Acc: 0.1020	Test loss: 0.0314
Epoch 48 	Train Acc: 0.1183	Train loss: 0.0313	Test Acc: 0.1016	Test loss: 0.0303
Epoch 49 	Train Acc: 0.1018	Train loss: 0.0291	Test Acc: 0.1013	Test loss: 0.0298
Epoch 50 	Train Acc: 0.1102	Train loss: 0.0298	Test Acc: 0.1010	Test loss: 0.0293
Epoch 51 	Train Acc: 0.1040	Train loss: 0.0568	Test Acc: 0.0999	Test loss: 0.0283
Epoch 52 	Train Acc: 0.1125	Train loss: 0.0262	Test Acc: 0.0999	Test loss: 0.0273
Epoch 53 	Train Acc: 0.1008	Train loss: 0.0245	Test Acc: 0.1002	Test loss: 0.0263
Epoch 54 	Train Acc: 0.1152	Train loss: 0.0243	Test Acc: 0.1001	Test loss: 0.0254
Epoch 55 	Train Acc: 0.1114	Train loss: 0.0242	Test Acc: 0.1001	Test loss: 0.0246
Epoch 56 	Train Acc: 0.1008	Train loss: 0.1228	Test Acc: 0.1003	Test loss: 0.0240
Epoch 57 	Train Acc: 0.1090	Train loss: 0.0221	Test Acc: 0.1001	Test loss: 0.0236
Epoch 58 	Train Acc: 0.1074	Train loss: 0.0230	Test Acc: 0.1000	Test loss: 0.0231
Epoch 59 	Train Acc: 0.0960	Train loss: 0.0309	Test Acc: 0.1002	Test loss: 0.0227
Epoch 60 	Train Acc: 0.1152	Train loss: 0.0209	Test Acc: 0.1003	Test loss: 0.0223
Epoch 61 	Train Acc: 0.1098	Train loss: 0.0206	Test Acc: 0.1004	Test loss: 0.0219
Epoch 62 	Train Acc: 0.1102	Train loss: 0.0216	Test Acc: 0.1004	Test loss: 0.0216
Epoch 63 	Train Acc: 0.1080	Train loss: 0.0538	Test Acc: 0.1004	Test loss: 0.0213
Epoch 64 	Train Acc: 0.1136	Train loss: 0.0264	Test Acc: 0.1004	Test loss: 0.0211
Epoch 65 	Train Acc: 0.1087	Train loss: 0.0254	Test Acc: 0.1004	Test loss: 0.0209
Epoch 66 	Train Acc: 0.1070	Train loss: 0.0214	Test Acc: 0.1004	Test loss: 0.0207
Epoch 67 	Train Acc: 0.1155	Train loss: 0.0211	Test Acc: 0.1004	Test loss: 0.0205
Epoch 68 	Train Acc: 0.1066	Train loss: 0.0198	Test Acc: 0.1004	Test loss: 0.0204
Epoch 69 	Train Acc: 0.1173	Train loss: 0.0212	Test Acc: 0.1003	Test loss: 0.0202
Epoch 70 	Train Acc: 0.1137	Train loss: 0.0191	Test Acc: 0.1003	Test loss: 0.0201
Epoch 71 	Train Acc: 0.1062	Train loss: 0.0300	Test Acc: 0.1002	Test loss: 0.0199
Epoch 72 	Train Acc: 0.1184	Train loss: 0.0198	Test Acc: 0.1002	Test loss: 0.0198
Epoch 73 	Train Acc: 0.1066	Train loss: 0.0187	Test Acc: 0.1002	Test loss: 0.0197
Epoch 74 	Train Acc: 0.1172	Train loss: 0.0233	Test Acc: 0.1001	Test loss: 0.0196
Epoch 75 	Train Acc: 0.1020	Train loss: 0.1679	Test Acc: 0.1001	Test loss: 0.0195
Epoch 76 	Train Acc: 0.1071	Train loss: 0.0198	Test Acc: 0.1001	Test loss: 0.0194
Epoch 77 	Train Acc: 0.1015	Train loss: 0.0286	Test Acc: 0.1001	Test loss: 0.0194
Epoch 78 	Train Acc: 0.1051	Train loss: 0.0184	Test Acc: 0.1000	Test loss: 0.0193
Epoch 79 	Train Acc: 0.1222	Train loss: 0.0257	Test Acc: 0.1000	Test loss: 0.0193
Epoch 80 	Train Acc: 0.1056	Train loss: 0.0186	Test Acc: 0.1000	Test loss: 0.0192
Epoch 81 	Train Acc: 0.1145	Train loss: 0.0190	Test Acc: 0.1000	Test loss: 0.0192
Epoch 82 	Train Acc: 0.1031	Train loss: 0.0185	Test Acc: 0.1000	Test loss: 0.0191
Epoch 83 	Train Acc: 0.1204	Train loss: 0.0227	Test Acc: 0.1000	Test loss: 0.0191
Epoch 84 	Train Acc: 0.1120	Train loss: 0.0203	Test Acc: 0.1000	Test loss: 0.0191
Epoch 85 	Train Acc: 0.1137	Train loss: 0.0183	Test Acc: 0.1000	Test loss: 0.0191
Epoch 86 	Train Acc: 0.1074	Train loss: 0.0182	Test Acc: 0.1000	Test loss: 0.0190
Epoch 87 	Train Acc: 0.1194	Train loss: 0.0214	Test Acc: 0.1000	Test loss: 0.0190
Epoch 88 	Train Acc: 0.1223	Train loss: 0.0183	Test Acc: 0.1000	Test loss: 0.0190
Epoch 89 	Train Acc: 0.1184	Train loss: 0.0227	Test Acc: 0.1000	Test loss: 0.0190
Epoch 90 	Train Acc: 0.1171	Train loss: 0.0253	Test Acc: 0.1000	Test loss: 0.0190
Epoch 91 	Train Acc: 0.1059	Train loss: 0.0183	Test Acc: 0.0998	Test loss: 0.0190
Epoch 92 	Train Acc: 0.0977	Train loss: 0.0182	Test Acc: 0.0998	Test loss: 0.0190
Epoch 93 	Train Acc: 0.0914	Train loss: 0.0185	Test Acc: 0.0999	Test loss: 0.0190
Epoch 94 	Train Acc: 0.0879	Train loss: 0.1289	Test Acc: 0.0999	Test loss: 0.0190
Epoch 95 	Train Acc: 0.0991	Train loss: 0.0618	Test Acc: 0.0999	Test loss: 0.0190
Epoch 96 	Train Acc: 0.1016	Train loss: 0.0183	Test Acc: 0.0999	Test loss: 0.0190
Epoch 97 	Train Acc: 0.0906	Train loss: 0.0192	Test Acc: 0.0998	Test loss: 0.0190
Epoch 98 	Train Acc: 0.0988	Train loss: 0.0185	Test Acc: 0.0998	Test loss: 0.0190
Epoch 99 	Train Acc: 0.0951	Train loss: 0.0186	Test Acc: 0.0998	Test loss: 0.0190
Epoch 100	Train Acc: 0.0957	Train loss: 0.0182	Test Acc: 0.0999	Test loss: 0.0190
Epoch 101	Train Acc: 0.1067	Train loss: 0.0193	Test Acc: 0.0999	Test loss: 0.0190
Epoch 102	Train Acc: 0.0926	Train loss: 0.0183	Test Acc: 0.0998	Test loss: 0.0190
Epoch 103	Train Acc: 0.0881	Train loss: 0.0276	Test Acc: 0.0998	Test loss: 0.0190
Epoch 104	Train Acc: 0.0917	Train loss: 0.0237	Test Acc: 0.0997	Test loss: 0.0190
Epoch 105	Train Acc: 0.0871	Train loss: 0.0182	Test Acc: 0.0998	Test loss: 0.0190
Epoch 106	Train Acc: 0.0934	Train loss: 0.0182	Test Acc: 0.1000	Test loss: 0.0190
Epoch 107	Train Acc: 0.1108	Train loss: 0.0217	Test Acc: 0.1000	Test loss: 0.0190
Epoch 108	Train Acc: 0.1102	Train loss: 0.0182	Test Acc: 0.1000	Test loss: 0.0190
Epoch 109	Train Acc: 0.1070	Train loss: 0.0215	Test Acc: 0.1000	Test loss: 0.0190
Epoch 110	Train Acc: 0.1117	Train loss: 0.0182	Test Acc: 0.1000	Test loss: 0.0190
Epoch 111	Train Acc: 0.1025	Train loss: 0.0268	Test Acc: 0.1000	Test loss: 0.0190
Epoch 112	Train Acc: 0.1086	Train loss: 0.0183	Test Acc: 0.1000	Test loss: 0.0190
Epoch 113	Train Acc: 0.1047	Train loss: 0.1362	Test Acc: 0.1000	Test loss: 0.0190
Epoch 114	Train Acc: 0.1152	Train loss: 0.0184	Test Acc: 0.1000	Test loss: 0.0190
Epoch 115	Train Acc: 0.1187	Train loss: 0.0182	Test Acc: 0.1000	Test loss: 0.0190
Epoch 116	Train Acc: 0.1102	Train loss: 0.0243	Test Acc: 0.1000	Test loss: 0.0190
Epoch 117	Train Acc: 0.1199	Train loss: 0.0182	Test Acc: 0.1000	Test loss: 0.0190
Epoch 118	Train Acc: 0.1076	Train loss: 0.0203	Test Acc: 0.1000	Test loss: 0.0190
Epoch 119	Train Acc: 0.1046	Train loss: 0.0327	Test Acc: 0.1000	Test loss: 0.0190
Epoch 120	Train Acc: 0.1070	Train loss: 0.0184	Test Acc: 0.1000	Test loss: 0.0190
Epoch 121	Train Acc: 0.1090	Train loss: 0.0183	Test Acc: 0.1000	Test loss: 0.0190
Epoch 122	Train Acc: 0.1137	Train loss: 0.0183	Test Acc: 0.1000	Test loss: 0.0190
Epoch 123	Train Acc: 0.1134	Train loss: 0.0183	Test Acc: 0.1000	Test loss: 0.0190
Epoch 124	Train Acc: 0.1163	Train loss: 0.0188	Test Acc: 0.1000	Test loss: 0.0190
Epoch 125	Train Acc: 0.1098	Train loss: 0.0194	Test Acc: 0.1000	Test loss: 0.0190
Epoch 126	Train Acc: 0.1121	Train loss: 0.0186	Test Acc: 0.1000	Test loss: 0.0190
Epoch 127	Train Acc: 0.1059	Train loss: 0.0519	Test Acc: 0.1000	Test loss: 0.0190
Epoch 128	Train Acc: 0.1090	Train loss: 0.0185	Test Acc: 0.1000	Test loss: 0.0190
Epoch 129	Train Acc: 0.1006	Train loss: 0.0278	Test Acc: 0.1000	Test loss: 0.0190
Epoch 130	Train Acc: 0.1062	Train loss: 0.0182	Test Acc: 0.1000	Test loss: 0.0190
Epoch 131	Train Acc: 0.1185	Train loss: 0.0249	Test Acc: 0.1000	Test loss: 0.0190
Epoch 132	Train Acc: 0.1016	Train loss: 0.1372	Test Acc: 0.1000	Test loss: 0.0190
Epoch 133	Train Acc: 0.1133	Train loss: 0.0183	Test Acc: 0.1000	Test loss: 0.0190
Epoch 134	Train Acc: 0.1194	Train loss: 0.0223	Test Acc: 0.1000	Test loss: 0.0190
Epoch 135	Train Acc: 0.1128	Train loss: 0.0193	Test Acc: 0.1000	Test loss: 0.0190
Epoch 136	Train Acc: 0.1141	Train loss: 0.0182	Test Acc: 0.1000	Test loss: 0.0190
Epoch 137	Train Acc: 0.1027	Train loss: 0.0183	Test Acc: 0.1000	Test loss: 0.0190
Epoch 138	Train Acc: 0.1117	Train loss: 0.0182	Test Acc: 0.1000	Test loss: 0.0190
Epoch 139	Train Acc: 0.1083	Train loss: 0.0192	Test Acc: 0.1000	Test loss: 0.0190
Epoch 140	Train Acc: 0.1133	Train loss: 0.0183	Test Acc: 0.1000	Test loss: 0.0190
Epoch 141	Train Acc: 0.1184	Train loss: 0.0185	Test Acc: 0.1000	Test loss: 0.0190
Epoch 142	Train Acc: 0.1046	Train loss: 0.0244	Test Acc: 0.1000	Test loss: 0.0190
Epoch 143	Train Acc: 0.1221	Train loss: 0.0352	Test Acc: 0.1000	Test loss: 0.0190
Epoch 144	Train Acc: 0.1191	Train loss: 0.0182	Test Acc: 0.1000	Test loss: 0.0190
Epoch 145	Train Acc: 0.1152	Train loss: 0.0183	Test Acc: 0.1000	Test loss: 0.0190
Epoch 146	Train Acc: 0.1142	Train loss: 0.0192	Test Acc: 0.1000	Test loss: 0.0190
Epoch 147	Train Acc: 0.1074	Train loss: 0.0183	Test Acc: 0.1000	Test loss: 0.0190
Epoch 148	Train Acc: 0.1047	Train loss: 0.0182	Test Acc: 0.1000	Test loss: 0.0190
Epoch 149	Train Acc: 0.1055	Train loss: 0.0228	Test Acc: 0.1000	Test loss: 0.0190
Epoch 150	Train Acc: 0.1059	Train loss: 0.0182	Test Acc: 0.1000	Test loss: 0.0190
Epoch 151	Train Acc: 0.1016	Train loss: 0.1345	Test Acc: 0.1000	Test loss: 0.0190
Epoch 152	Train Acc: 0.1104	Train loss: 0.0194	Test Acc: 0.1000	Test loss: 0.0190
Epoch 153	Train Acc: 0.1047	Train loss: 0.0224	Test Acc: 0.1000	Test loss: 0.0190
Epoch 154	Train Acc: 0.1173	Train loss: 0.0182	Test Acc: 0.1000	Test loss: 0.0190
Epoch 155	Train Acc: 0.0980	Train loss: 0.0306	Test Acc: 0.1000	Test loss: 0.0190
Epoch 156	Train Acc: 0.1062	Train loss: 0.0182	Test Acc: 0.1000	Test loss: 0.0190
Epoch 157	Train Acc: 0.1059	Train loss: 0.0183	Test Acc: 0.1000	Test loss: 0.0190
Epoch 158	Train Acc: 0.1164	Train loss: 0.0183	Test Acc: 0.1000	Test loss: 0.0190
Epoch 159	Train Acc: 0.1177	Train loss: 0.0543	Test Acc: 0.1000	Test loss: 0.0190
Epoch 160	Train Acc: 0.1137	Train loss: 0.0194	Test Acc: 0.1000	Test loss: 0.0190
Epoch 161	Train Acc: 0.1041	Train loss: 0.0187	Test Acc: 0.1000	Test loss: 0.0190
Epoch 162	Train Acc: 0.1078	Train loss: 0.0182	Test Acc: 0.1000	Test loss: 0.0190
Epoch 163	Train Acc: 0.1227	Train loss: 0.0182	Test Acc: 0.1000	Test loss: 0.0190
Epoch 164	Train Acc: 0.1177	Train loss: 0.0224	Test Acc: 0.1000	Test loss: 0.0190
Epoch 165	Train Acc: 0.1133	Train loss: 0.0195	Test Acc: 0.1000	Test loss: 0.0190
Epoch 166	Train Acc: 0.1184	Train loss: 0.0182	Test Acc: 0.1000	Test loss: 0.0190
Epoch 167	Train Acc: 0.1255	Train loss: 0.0297	Test Acc: 0.1000	Test loss: 0.0190
Epoch 168	Train Acc: 0.1174	Train loss: 0.0242	Test Acc: 0.1000	Test loss: 0.0190
Epoch 169	Train Acc: 0.1108	Train loss: 0.0195	Test Acc: 0.1000	Test loss: 0.0190
Epoch 170	Train Acc: 0.1000	Train loss: 0.1366	Test Acc: 0.1000	Test loss: 0.0190
Epoch 171	Train Acc: 0.1125	Train loss: 0.0185	Test Acc: 0.1000	Test loss: 0.0190
Epoch 172	Train Acc: 0.1184	Train loss: 0.0185	Test Acc: 0.1000	Test loss: 0.0190
Epoch 173	Train Acc: 0.1043	Train loss: 0.0183	Test Acc: 0.1000	Test loss: 0.0190
Epoch 174	Train Acc: 0.1134	Train loss: 0.0198	Test Acc: 0.1000	Test loss: 0.0190
Epoch 175	Train Acc: 0.1089	Train loss: 0.0289	Test Acc: 0.1000	Test loss: 0.0190
Epoch 176	Train Acc: 0.1086	Train loss: 0.0182	Test Acc: 0.1000	Test loss: 0.0190
Epoch 177	Train Acc: 0.1086	Train loss: 0.0182	Test Acc: 0.1000	Test loss: 0.0190
Epoch 178	Train Acc: 0.1191	Train loss: 0.0184	Test Acc: 0.1000	Test loss: 0.0190
Epoch 179	Train Acc: 0.1039	Train loss: 0.0293	Test Acc: 0.1000	Test loss: 0.0190
Epoch 180	Train Acc: 0.1141	Train loss: 0.0182	Test Acc: 0.1000	Test loss: 0.0190
Epoch 181	Train Acc: 0.1183	Train loss: 0.0285	Test Acc: 0.1000	Test loss: 0.0190
Epoch 182	Train Acc: 0.1121	Train loss: 0.0183	Test Acc: 0.1000	Test loss: 0.0190
Epoch 183	Train Acc: 0.1039	Train loss: 0.0186	Test Acc: 0.1000	Test loss: 0.0190
Epoch 184	Train Acc: 0.1082	Train loss: 0.0182	Test Acc: 0.1000	Test loss: 0.0190
Epoch 185	Train Acc: 0.1158	Train loss: 0.0183	Test Acc: 0.1000	Test loss: 0.0190
Epoch 186	Train Acc: 0.1119	Train loss: 0.0193	Test Acc: 0.1000	Test loss: 0.0190
Epoch 187	Train Acc: 0.1207	Train loss: 0.0182	Test Acc: 0.1000	Test loss: 0.0190
Epoch 188	Train Acc: 0.1099	Train loss: 0.0195	Test Acc: 0.1000	Test loss: 0.0190
Epoch 189	Train Acc: 0.1066	Train loss: 0.1365	Test Acc: 0.1000	Test loss: 0.0190
Epoch 190	Train Acc: 0.1066	Train loss: 0.0183	Test Acc: 0.1000	Test loss: 0.0190
Epoch 191	Train Acc: 0.0984	Train loss: 0.0609	Test Acc: 0.1000	Test loss: 0.0190
Epoch 192	Train Acc: 0.1160	Train loss: 0.0185	Test Acc: 0.1000	Test loss: 0.0190
Epoch 193	Train Acc: 0.1141	Train loss: 0.0182	Test Acc: 0.1000	Test loss: 0.0190
