seed: 4, algorithm: FedSGD, optimizer: SGD, momentum: 0.9, weight_decay: 0.0005, lr_scheduler: MultiStepLR, milestones: [0.6, 0.8], batch_size: 128, learning_rate: 0.05, model: mycnn, dataset: CIFAR10, distribution: iid, im_iid_gamma: 0.01, tail_cls_from: 4, dirichlet_alpha: 0.2, cache_partition: False, num_workers: 0, record_time: False, gpu_idx: [2], my_exp: True, epochs: 200, predict_epochs: 5, predict_alpha: 0.8, hyper_e: 50, show_sign_flip: False, other_show_3d: False, only_show_last_epoch: True, npy_file_name: 3.3.2hyperE, npy_prefix: None, num_clients: 20, num_adv: 6, attack: FangAttack, defense: CenteredClipping, attack_params: {'stop_threshold': 1e-05}, defense_params: {'norm_threshold': 100, 'num_iters': 1}, benchmark: False, num_training_sample: 50000, num_channels: 3, num_classes: 10, mean: (0.4914, 0.4822, 0.4465), std: (0.247, 0.243, 0.261), device: cuda:2, output: ./logs/FedSGD/CIFAR10_mycnn/iid/FangAttack_CenteredClipping/200_20_6_0.05_2025-03-13_16-51-32.txt

Started on Thu Mar 13 16:51:32 2025
Generating new indices
Doing iid partition
iid partition finished
Data partitioned
Clients and server are initialized
Starting Training...
Epoch 0  	Train Acc: 0.0949	Train loss: 0.0181	Test Acc: 0.1015	Test loss: 0.0182
Epoch 1  	Train Acc: 0.1285	Train loss: 0.0177	Test Acc: 0.1461	Test loss: 0.0181
Epoch 2  	Train Acc: 0.2023	Train loss: 0.0173	Test Acc: 0.1641	Test loss: 0.0180
Epoch 3  	Train Acc: 0.2391	Train loss: 0.0167	Test Acc: 0.1951	Test loss: 0.0180
Epoch 4  	Train Acc: 0.2805	Train loss: 0.0163	Test Acc: 0.2430	Test loss: 0.0179
Epoch 5  	Train Acc: 0.3094	Train loss: 0.0158	Test Acc: 0.2394	Test loss: 0.0178
Epoch 6  	Train Acc: 0.3094	Train loss: 0.0157	Test Acc: 0.2239	Test loss: 0.0178
Epoch 7  	Train Acc: 0.2625	Train loss: 0.0159	Test Acc: 0.2393	Test loss: 0.0177
Epoch 8  	Train Acc: 0.2812	Train loss: 0.0155	Test Acc: 0.2582	Test loss: 0.0176
Epoch 9  	Train Acc: 0.3086	Train loss: 0.0153	Test Acc: 0.2615	Test loss: 0.0172
Epoch 10 	Train Acc: 0.3020	Train loss: 0.0148	Test Acc: 0.2712	Test loss: 0.0169
Epoch 11 	Train Acc: 0.3285	Train loss: 0.0141	Test Acc: 0.2688	Test loss: 0.0165
Epoch 12 	Train Acc: 0.3441	Train loss: 0.0139	Test Acc: 0.2251	Test loss: 0.0163
