seed: 4, algorithm: FedSGD, optimizer: SGD, momentum: 0.9, weight_decay: 0.0005, lr_scheduler: MultiStepLR, milestones: [0.6, 0.8], batch_size: 128, learning_rate: 0.05, model: mycnn, dataset: CIFAR10, distribution: iid, im_iid_gamma: 0.01, tail_cls_from: 4, dirichlet_alpha: 0.2, cache_partition: False, num_workers: 0, record_time: False, gpu_idx: [2], my_exp: True, epochs: 200, predict_epochs: 5, predict_alpha: 0.8, show_sign_flip: False, other_show_3d: False, only_show_last_epoch: True, npy_file_name: 4.3.2noiid, npy_prefix: None, num_clients: 20, num_adv: 6, attack: MinSum, defense: MyDefense, attack_params: {'gamma_init': 10, 'stop_threshold': 1e-05}, defense_params: {'show_3d': False, 'metric': 'euclidean', 'gamma': 0.99, 'recored_rs': False}, benchmark: False, num_training_sample: 50000, num_channels: 3, num_classes: 10, mean: (0.4914, 0.4822, 0.4465), std: (0.247, 0.243, 0.261), device: cuda:2, output: ./logs/FedSGD/CIFAR10_mycnn/iid/MinSum_MyDefense/200_20_6_0.05_2025-03-12_13-37-36.txt

Started on Wed Mar 12 13:37:36 2025
Generating new indices
Doing iid partition
iid partition finished
Data partitioned
Clients and server are initialized
Starting Training...
Epoch 0  	Train Acc: 0.0961	Train loss: 0.0183	Test Acc: 0.1333	Test loss: 0.0182
Epoch 1  	Train Acc: 0.1605	Train loss: 0.0177	Test Acc: 0.1567	Test loss: 0.0181
Epoch 2  	Train Acc: 0.2215	Train loss: 0.0172	Test Acc: 0.1985	Test loss: 0.0180
Epoch 3  	Train Acc: 0.2809	Train loss: 0.0163	Test Acc: 0.2365	Test loss: 0.0178
Epoch 4  	Train Acc: 0.3375	Train loss: 0.0154	Test Acc: 0.2311	Test loss: 0.0176
Epoch 5  	Train Acc: 0.3176	Train loss: 0.0150	Test Acc: 0.2642	Test loss: 0.0173
Epoch 6  	Train Acc: 0.3293	Train loss: 0.0143	Test Acc: 0.2338	Test loss: 0.0170
Epoch 7  	Train Acc: 0.3566	Train loss: 0.0143	Test Acc: 0.2314	Test loss: 0.0169
Epoch 8  	Train Acc: 0.3688	Train loss: 0.0136	Test Acc: 0.2288	Test loss: 0.0168
Epoch 9  	Train Acc: 0.3809	Train loss: 0.0132	Test Acc: 0.2172	Test loss: 0.0171
Epoch 10 	Train Acc: 0.3895	Train loss: 0.0130	Test Acc: 0.1913	Test loss: 0.0169
Epoch 11 	Train Acc: 0.3637	Train loss: 0.0139	Test Acc: 0.1987	Test loss: 0.0175
Epoch 12 	Train Acc: 0.3695	Train loss: 0.0147	Test Acc: 0.2067	Test loss: 0.0178
Epoch 13 	Train Acc: 0.3750	Train loss: 0.0140	Test Acc: 0.2714	Test loss: 0.0155
Epoch 14 	Train Acc: 0.3992	Train loss: 0.0126	Test Acc: 0.3259	Test loss: 0.0143
Epoch 15 	Train Acc: 0.4238	Train loss: 0.0123	Test Acc: 0.2537	Test loss: 0.0151
Epoch 16 	Train Acc: 0.3977	Train loss: 0.0127	Test Acc: 0.3446	Test loss: 0.0143
Epoch 17 	Train Acc: 0.4078	Train loss: 0.0125	Test Acc: 0.3636	Test loss: 0.0136
Epoch 18 	Train Acc: 0.4336	Train loss: 0.0119	Test Acc: 0.4416	Test loss: 0.0132
Epoch 19 	Train Acc: 0.4801	Train loss: 0.0217	Test Acc: 0.4174	Test loss: 0.0130
Epoch 20 	Train Acc: 0.4379	Train loss: 0.0117	Test Acc: 0.4140	Test loss: 0.0129
Epoch 21 	Train Acc: 0.4422	Train loss: 0.0118	Test Acc: 0.4413	Test loss: 0.0125
Epoch 22 	Train Acc: 0.4777	Train loss: 0.0112	Test Acc: 0.4834	Test loss: 0.0118
Epoch 23 	Train Acc: 0.4902	Train loss: 0.0111	Test Acc: 0.4786	Test loss: 0.0114
Epoch 24 	Train Acc: 0.4926	Train loss: 0.0109	Test Acc: 0.4654	Test loss: 0.0113
Epoch 25 	Train Acc: 0.5070	Train loss: 0.0105	Test Acc: 0.4611	Test loss: 0.0114
Epoch 26 	Train Acc: 0.5160	Train loss: 0.0104	Test Acc: 0.4922	Test loss: 0.0110
Epoch 27 	Train Acc: 0.5082	Train loss: 0.0104	Test Acc: 0.4824	Test loss: 0.0110
Epoch 28 	Train Acc: 0.4895	Train loss: 0.0106	Test Acc: 0.5009	Test loss: 0.0107
Epoch 29 	Train Acc: 0.5098	Train loss: 0.0105	Test Acc: 0.5208	Test loss: 0.0105
Epoch 30 	Train Acc: 0.5309	Train loss: 0.0099	Test Acc: 0.4948	Test loss: 0.0110
Epoch 31 	Train Acc: 0.5082	Train loss: 0.0106	Test Acc: 0.4890	Test loss: 0.0111
Epoch 32 	Train Acc: 0.5191	Train loss: 0.0102	Test Acc: 0.4901	Test loss: 0.0113
Epoch 33 	Train Acc: 0.5336	Train loss: 0.0102	Test Acc: 0.5066	Test loss: 0.0109
Epoch 34 	Train Acc: 0.5180	Train loss: 0.0101	Test Acc: 0.5117	Test loss: 0.0105
Epoch 35 	Train Acc: 0.5238	Train loss: 0.0101	Test Acc: 0.4990	Test loss: 0.0106
Epoch 36 	Train Acc: 0.5418	Train loss: 0.0099	Test Acc: 0.5253	Test loss: 0.0103
Epoch 37 	Train Acc: 0.5566	Train loss: 0.0096	Test Acc: 0.5301	Test loss: 0.0101
Epoch 38 	Train Acc: 0.5297	Train loss: 0.0100	Test Acc: 0.5360	Test loss: 0.0101
Epoch 39 	Train Acc: 0.5316	Train loss: 0.0192	Test Acc: 0.5349	Test loss: 0.0100
Epoch 40 	Train Acc: 0.5684	Train loss: 0.0093	Test Acc: 0.5133	Test loss: 0.0106
Epoch 41 	Train Acc: 0.5609	Train loss: 0.0095	Test Acc: 0.5515	Test loss: 0.0100
Epoch 42 	Train Acc: 0.5910	Train loss: 0.0091	Test Acc: 0.5696	Test loss: 0.0094
Epoch 43 	Train Acc: 0.5660	Train loss: 0.0093	Test Acc: 0.5367	Test loss: 0.0098
Epoch 44 	Train Acc: 0.5449	Train loss: 0.0096	Test Acc: 0.5426	Test loss: 0.0100
Epoch 45 	Train Acc: 0.5613	Train loss: 0.0092	Test Acc: 0.5603	Test loss: 0.0096
Epoch 46 	Train Acc: 0.5703	Train loss: 0.0092	Test Acc: 0.5612	Test loss: 0.0096
Epoch 47 	Train Acc: 0.6094	Train loss: 0.0088	Test Acc: 0.5566	Test loss: 0.0097
Epoch 48 	Train Acc: 0.5734	Train loss: 0.0091	Test Acc: 0.5384	Test loss: 0.0103
Epoch 49 	Train Acc: 0.5793	Train loss: 0.0092	Test Acc: 0.5850	Test loss: 0.0092
Epoch 50 	Train Acc: 0.6109	Train loss: 0.0086	Test Acc: 0.5686	Test loss: 0.0095
Epoch 51 	Train Acc: 0.5848	Train loss: 0.0091	Test Acc: 0.5780	Test loss: 0.0093
Epoch 52 	Train Acc: 0.5801	Train loss: 0.0089	Test Acc: 0.5669	Test loss: 0.0099
Epoch 53 	Train Acc: 0.6000	Train loss: 0.0087	Test Acc: 0.5624	Test loss: 0.0100
Epoch 54 	Train Acc: 0.6133	Train loss: 0.0087	Test Acc: 0.5920	Test loss: 0.0091
Epoch 55 	Train Acc: 0.6176	Train loss: 0.0084	Test Acc: 0.5646	Test loss: 0.0095
Epoch 56 	Train Acc: 0.5801	Train loss: 0.0090	Test Acc: 0.5631	Test loss: 0.0097
Epoch 57 	Train Acc: 0.6184	Train loss: 0.0086	Test Acc: 0.6027	Test loss: 0.0088
Epoch 58 	Train Acc: 0.6047	Train loss: 0.0086	Test Acc: 0.5844	Test loss: 0.0093
Epoch 59 	Train Acc: 0.5912	Train loss: 0.0167	Test Acc: 0.5931	Test loss: 0.0090
Epoch 60 	Train Acc: 0.5965	Train loss: 0.0084	Test Acc: 0.6052	Test loss: 0.0087
Epoch 61 	Train Acc: 0.6266	Train loss: 0.0086	Test Acc: 0.6012	Test loss: 0.0088
Epoch 62 	Train Acc: 0.6340	Train loss: 0.0079	Test Acc: 0.5771	Test loss: 0.0094
Epoch 63 	Train Acc: 0.6086	Train loss: 0.0086	Test Acc: 0.6096	Test loss: 0.0088
Epoch 64 	Train Acc: 0.6496	Train loss: 0.0079	Test Acc: 0.5896	Test loss: 0.0090
Epoch 65 	Train Acc: 0.6367	Train loss: 0.0078	Test Acc: 0.5954	Test loss: 0.0090
Epoch 66 	Train Acc: 0.6426	Train loss: 0.0079	Test Acc: 0.5911	Test loss: 0.0091
Epoch 67 	Train Acc: 0.6180	Train loss: 0.0083	Test Acc: 0.6122	Test loss: 0.0084
Epoch 68 	Train Acc: 0.6230	Train loss: 0.0082	Test Acc: 0.6238	Test loss: 0.0084
Epoch 69 	Train Acc: 0.6574	Train loss: 0.0075	Test Acc: 0.6078	Test loss: 0.0088
Epoch 70 	Train Acc: 0.6445	Train loss: 0.0077	Test Acc: 0.5978	Test loss: 0.0090
Epoch 71 	Train Acc: 0.6328	Train loss: 0.0079	Test Acc: 0.6280	Test loss: 0.0086
Epoch 72 	Train Acc: 0.6223	Train loss: 0.0079	Test Acc: 0.5847	Test loss: 0.0095
Epoch 73 	Train Acc: 0.6230	Train loss: 0.0082	Test Acc: 0.6270	Test loss: 0.0085
Epoch 74 	Train Acc: 0.6367	Train loss: 0.0079	Test Acc: 0.6167	Test loss: 0.0085
Epoch 75 	Train Acc: 0.6578	Train loss: 0.0075	Test Acc: 0.6323	Test loss: 0.0083
Epoch 76 	Train Acc: 0.6414	Train loss: 0.0077	Test Acc: 0.6443	Test loss: 0.0079
Epoch 77 	Train Acc: 0.6543	Train loss: 0.0076	Test Acc: 0.6256	Test loss: 0.0083
Epoch 78 	Train Acc: 0.6637	Train loss: 0.0074	Test Acc: 0.6382	Test loss: 0.0080
Epoch 79 	Train Acc: 0.6404	Train loss: 0.0145	Test Acc: 0.6339	Test loss: 0.0083
Epoch 80 	Train Acc: 0.6742	Train loss: 0.0072	Test Acc: 0.6274	Test loss: 0.0083
Epoch 81 	Train Acc: 0.6691	Train loss: 0.0073	Test Acc: 0.6479	Test loss: 0.0080
Epoch 82 	Train Acc: 0.6895	Train loss: 0.0069	Test Acc: 0.6374	Test loss: 0.0082
