seed: 4, algorithm: FedSGD, optimizer: SGD, momentum: 0.9, weight_decay: 0.0005, lr_scheduler: MultiStepLR, milestones: [0.6, 0.8], batch_size: 128, learning_rate: 0.05, model: mycnn, dataset: CIFAR10, distribution: non-iid, im_iid_gamma: 0.01, tail_cls_from: 4, dirichlet_alpha: 0.8, cache_partition: False, num_workers: 0, record_time: False, gpu_idx: [1], my_exp: True, epochs: 200, predict_epochs: 5, predict_alpha: 0.8, hyper_e: 50, show_sign_flip: False, other_show_3d: False, only_show_last_epoch: True, npy_file_name: 3.3.2noiid, npy_prefix: None, num_clients: 20, num_adv: 4, attack: NoAttack, defense: CenteredClipping, attack_params: None, defense_params: {'norm_threshold': 100, 'num_iters': 1}, benchmark: False, num_training_sample: 50000, num_channels: 3, num_classes: 10, mean: (0.4914, 0.4822, 0.4465), std: (0.247, 0.243, 0.261), device: cuda:1, output: ./logs/FedSGD/CIFAR10_mycnn/non-iid/NoAttack_CenteredClipping/200_20_4_0.05_2025-03-20_15-12-06.txt

Started on Thu Mar 20 15:12:06 2025
Generating new indices
Doing non-iid partition
dirichlet alpha: 0.8
non-iid partition finished
Data partitioned
Clients and server are initialized
Starting Training...
Epoch 0  	Train Acc: 0.1133	Train loss: 0.0181	Test Acc: 0.1158	Test loss: 0.0182
Epoch 1  	Train Acc: 0.1512	Train loss: 0.0176	Test Acc: 0.1664	Test loss: 0.0181
Epoch 2  	Train Acc: 0.2398	Train loss: 0.0171	Test Acc: 0.2348	Test loss: 0.0180
Epoch 3  	Train Acc: 0.2926	Train loss: 0.0163	Test Acc: 0.2726	Test loss: 0.0179
Epoch 4  	Train Acc: 0.3254	Train loss: 0.0155	Test Acc: 0.2973	Test loss: 0.0177
Epoch 5  	Train Acc: 0.3379	Train loss: 0.0151	Test Acc: 0.3128	Test loss: 0.0174
Epoch 6  	Train Acc: 0.3473	Train loss: 0.0145	Test Acc: 0.3212	Test loss: 0.0171
Epoch 7  	Train Acc: 0.3590	Train loss: 0.0142	Test Acc: 0.2695	Test loss: 0.0168
Epoch 8  	Train Acc: 0.3801	Train loss: 0.0136	Test Acc: 0.2692	Test loss: 0.0166
Epoch 9  	Train Acc: 0.3914	Train loss: 0.0135	Test Acc: 0.2544	Test loss: 0.0164
Epoch 10 	Train Acc: 0.4043	Train loss: 0.0129	Test Acc: 0.2025	Test loss: 0.0164
Epoch 11 	Train Acc: 0.3824	Train loss: 0.0133	Test Acc: 0.2019	Test loss: 0.0166
Epoch 12 	Train Acc: 0.3531	Train loss: 0.0138	Test Acc: 0.2193	Test loss: 0.0165
Epoch 13 	Train Acc: 0.3807	Train loss: 0.0270	Test Acc: 0.2237	Test loss: 0.0167
Epoch 14 	Train Acc: 0.3432	Train loss: 0.0155	Test Acc: 0.2208	Test loss: 0.0174
Epoch 15 	Train Acc: 0.3453	Train loss: 0.0203	Test Acc: 0.2181	Test loss: 0.0172
Epoch 16 	Train Acc: 0.3178	Train loss: 0.0220	Test Acc: 0.2210	Test loss: 0.0165
Epoch 17 	Train Acc: 0.3711	Train loss: 0.0159	Test Acc: 0.3702	Test loss: 0.0141
Epoch 18 	Train Acc: 0.4068	Train loss: 0.0281	Test Acc: 0.3312	Test loss: 0.0143
Epoch 19 	Train Acc: 0.3652	Train loss: 0.0138	Test Acc: 0.4003	Test loss: 0.0138
Epoch 20 	Train Acc: 0.4061	Train loss: 0.0136	Test Acc: 0.3967	Test loss: 0.0138
Epoch 21 	Train Acc: 0.4117	Train loss: 0.0132	Test Acc: 0.3802	Test loss: 0.0136
Epoch 22 	Train Acc: 0.4035	Train loss: 0.0170	Test Acc: 0.4096	Test loss: 0.0131
Epoch 23 	Train Acc: 0.4141	Train loss: 0.0127	Test Acc: 0.4281	Test loss: 0.0125
Epoch 24 	Train Acc: 0.4250	Train loss: 0.0124	Test Acc: 0.4250	Test loss: 0.0123
Epoch 25 	Train Acc: 0.4307	Train loss: 0.0122	Test Acc: 0.4452	Test loss: 0.0120
Epoch 26 	Train Acc: 0.4650	Train loss: 0.0155	Test Acc: 0.4324	Test loss: 0.0120
Epoch 27 	Train Acc: 0.4613	Train loss: 0.0209	Test Acc: 0.4731	Test loss: 0.0114
Epoch 28 	Train Acc: 0.4668	Train loss: 0.0115	Test Acc: 0.4870	Test loss: 0.0113
Epoch 29 	Train Acc: 0.4754	Train loss: 0.0126	Test Acc: 0.4341	Test loss: 0.0123
Epoch 30 	Train Acc: 0.4695	Train loss: 0.0116	Test Acc: 0.4527	Test loss: 0.0118
Epoch 31 	Train Acc: 0.4907	Train loss: 0.0124	Test Acc: 0.4321	Test loss: 0.0119
Epoch 32 	Train Acc: 0.4953	Train loss: 0.0112	Test Acc: 0.4155	Test loss: 0.0127
Epoch 33 	Train Acc: 0.4830	Train loss: 0.0143	Test Acc: 0.4719	Test loss: 0.0117
Epoch 34 	Train Acc: 0.4863	Train loss: 0.0110	Test Acc: 0.4566	Test loss: 0.0121
Epoch 35 	Train Acc: 0.4800	Train loss: 0.0132	Test Acc: 0.4838	Test loss: 0.0113
Epoch 36 	Train Acc: 0.5125	Train loss: 0.0106	Test Acc: 0.4969	Test loss: 0.0108
Epoch 37 	Train Acc: 0.4879	Train loss: 0.0203	Test Acc: 0.4690	Test loss: 0.0116
Epoch 38 	Train Acc: 0.4813	Train loss: 0.0111	Test Acc: 0.5085	Test loss: 0.0107
Epoch 39 	Train Acc: 0.4977	Train loss: 0.0105	Test Acc: 0.5364	Test loss: 0.0101
Epoch 40 	Train Acc: 0.5223	Train loss: 0.0104	Test Acc: 0.5371	Test loss: 0.0101
Epoch 41 	Train Acc: 0.5274	Train loss: 0.0188	Test Acc: 0.4792	Test loss: 0.0115
Epoch 42 	Train Acc: 0.5254	Train loss: 0.0105	Test Acc: 0.5428	Test loss: 0.0101
Epoch 43 	Train Acc: 0.5324	Train loss: 0.0101	Test Acc: 0.5544	Test loss: 0.0099
Epoch 44 	Train Acc: 0.5523	Train loss: 0.0106	Test Acc: 0.5520	Test loss: 0.0099
Epoch 45 	Train Acc: 0.5546	Train loss: 0.0124	Test Acc: 0.5542	Test loss: 0.0097
Epoch 46 	Train Acc: 0.5656	Train loss: 0.0095	Test Acc: 0.5407	Test loss: 0.0099
Epoch 47 	Train Acc: 0.5631	Train loss: 0.0114	Test Acc: 0.5670	Test loss: 0.0095
Epoch 48 	Train Acc: 0.5797	Train loss: 0.0093	Test Acc: 0.5642	Test loss: 0.0095
Epoch 49 	Train Acc: 0.5805	Train loss: 0.0092	Test Acc: 0.5635	Test loss: 0.0095
Epoch 50 	Train Acc: 0.5751	Train loss: 0.0107	Test Acc: 0.5592	Test loss: 0.0097
Epoch 51 	Train Acc: 0.5722	Train loss: 0.0094	Test Acc: 0.5806	Test loss: 0.0093
Epoch 52 	Train Acc: 0.5965	Train loss: 0.0089	Test Acc: 0.5846	Test loss: 0.0091
Epoch 53 	Train Acc: 0.5742	Train loss: 0.0159	Test Acc: 0.5712	Test loss: 0.0093
Epoch 54 	Train Acc: 0.5820	Train loss: 0.0092	Test Acc: 0.5863	Test loss: 0.0091
Epoch 55 	Train Acc: 0.6147	Train loss: 0.0146	Test Acc: 0.6023	Test loss: 0.0089
Epoch 56 	Train Acc: 0.6406	Train loss: 0.0166	Test Acc: 0.5818	Test loss: 0.0092
Epoch 57 	Train Acc: 0.6039	Train loss: 0.0087	Test Acc: 0.5893	Test loss: 0.0090
Epoch 58 	Train Acc: 0.5918	Train loss: 0.0087	Test Acc: 0.6036	Test loss: 0.0088
Epoch 59 	Train Acc: 0.6054	Train loss: 0.0096	Test Acc: 0.5977	Test loss: 0.0088
Epoch 60 	Train Acc: 0.6203	Train loss: 0.0082	Test Acc: 0.5852	Test loss: 0.0091
Epoch 61 	Train Acc: 0.6223	Train loss: 0.0084	Test Acc: 0.5724	Test loss: 0.0095
Epoch 62 	Train Acc: 0.6101	Train loss: 0.0089	Test Acc: 0.6173	Test loss: 0.0085
Epoch 63 	Train Acc: 0.6235	Train loss: 0.0093	Test Acc: 0.5997	Test loss: 0.0088
Epoch 64 	Train Acc: 0.6395	Train loss: 0.0081	Test Acc: 0.6076	Test loss: 0.0088
Epoch 65 	Train Acc: 0.6203	Train loss: 0.0084	Test Acc: 0.6212	Test loss: 0.0084
Epoch 66 	Train Acc: 0.6363	Train loss: 0.0080	Test Acc: 0.6141	Test loss: 0.0084
Epoch 67 	Train Acc: 0.6328	Train loss: 0.0100	Test Acc: 0.6366	Test loss: 0.0081
Epoch 68 	Train Acc: 0.6375	Train loss: 0.0102	Test Acc: 0.6282	Test loss: 0.0083
Epoch 69 	Train Acc: 0.6467	Train loss: 0.0139	Test Acc: 0.6374	Test loss: 0.0080
Epoch 70 	Train Acc: 0.6492	Train loss: 0.0080	Test Acc: 0.6471	Test loss: 0.0079
Epoch 71 	Train Acc: 0.6455	Train loss: 0.0088	Test Acc: 0.6309	Test loss: 0.0083
Epoch 72 	Train Acc: 0.6598	Train loss: 0.0078	Test Acc: 0.6373	Test loss: 0.0080
Epoch 73 	Train Acc: 0.6543	Train loss: 0.0076	Test Acc: 0.6371	Test loss: 0.0080
Epoch 74 	Train Acc: 0.6652	Train loss: 0.0084	Test Acc: 0.6484	Test loss: 0.0078
Epoch 75 	Train Acc: 0.6595	Train loss: 0.0198	Test Acc: 0.6423	Test loss: 0.0080
Epoch 76 	Train Acc: 0.6879	Train loss: 0.0074	Test Acc: 0.6425	Test loss: 0.0079
Epoch 77 	Train Acc: 0.6522	Train loss: 0.0076	Test Acc: 0.6541	Test loss: 0.0077
Epoch 78 	Train Acc: 0.6820	Train loss: 0.0073	Test Acc: 0.6389	Test loss: 0.0080
Epoch 79 	Train Acc: 0.6706	Train loss: 0.0080	Test Acc: 0.6533	Test loss: 0.0078
Epoch 80 	Train Acc: 0.6774	Train loss: 0.0101	Test Acc: 0.6496	Test loss: 0.0079
Epoch 81 	Train Acc: 0.6793	Train loss: 0.0072	Test Acc: 0.6340	Test loss: 0.0082
Epoch 82 	Train Acc: 0.6730	Train loss: 0.0073	Test Acc: 0.6363	Test loss: 0.0080
Epoch 83 	Train Acc: 0.6637	Train loss: 0.0146	Test Acc: 0.6441	Test loss: 0.0079
Epoch 84 	Train Acc: 0.6624	Train loss: 0.0092	Test Acc: 0.6248	Test loss: 0.0083
Epoch 85 	Train Acc: 0.6590	Train loss: 0.0078	Test Acc: 0.6404	Test loss: 0.0081
Epoch 86 	Train Acc: 0.6527	Train loss: 0.0075	Test Acc: 0.6409	Test loss: 0.0081
Epoch 87 	Train Acc: 0.6750	Train loss: 0.0072	Test Acc: 0.6265	Test loss: 0.0084
Epoch 88 	Train Acc: 0.6445	Train loss: 0.0080	Test Acc: 0.6295	Test loss: 0.0083
Epoch 89 	Train Acc: 0.6661	Train loss: 0.0091	Test Acc: 0.6577	Test loss: 0.0076
Epoch 90 	Train Acc: 0.6457	Train loss: 0.0076	Test Acc: 0.6376	Test loss: 0.0082
Epoch 91 	Train Acc: 0.6878	Train loss: 0.0092	Test Acc: 0.6428	Test loss: 0.0080
Epoch 92 	Train Acc: 0.6617	Train loss: 0.0074	Test Acc: 0.6101	Test loss: 0.0086
Epoch 93 	Train Acc: 0.6723	Train loss: 0.0073	Test Acc: 0.6334	Test loss: 0.0083
Epoch 94 	Train Acc: 0.6726	Train loss: 0.0138	Test Acc: 0.6508	Test loss: 0.0079
Epoch 95 	Train Acc: 0.6908	Train loss: 0.0076	Test Acc: 0.6547	Test loss: 0.0078
Epoch 96 	Train Acc: 0.6621	Train loss: 0.0074	Test Acc: 0.6689	Test loss: 0.0074
Epoch 97 	Train Acc: 0.6842	Train loss: 0.0153	Test Acc: 0.6407	Test loss: 0.0080
Epoch 98 	Train Acc: 0.6652	Train loss: 0.0074	Test Acc: 0.6580	Test loss: 0.0078
Epoch 99 	Train Acc: 0.6754	Train loss: 0.0071	Test Acc: 0.6135	Test loss: 0.0089
Epoch 100	Train Acc: 0.6785	Train loss: 0.0071	Test Acc: 0.6542	Test loss: 0.0078
Epoch 101	Train Acc: 0.6900	Train loss: 0.0087	Test Acc: 0.6566	Test loss: 0.0078
Epoch 102	Train Acc: 0.6988	Train loss: 0.0067	Test Acc: 0.6358	Test loss: 0.0082
Epoch 103	Train Acc: 0.6744	Train loss: 0.0073	Test Acc: 0.6667	Test loss: 0.0075
Epoch 104	Train Acc: 0.7037	Train loss: 0.0074	Test Acc: 0.6523	Test loss: 0.0078
