seed: 4, algorithm: FedSGD, optimizer: SGD, momentum: 0.9, weight_decay: 0.0005, lr_scheduler: MultiStepLR, milestones: [0.6, 0.8], batch_size: 64, learning_rate: 0.1, model: mycnn, dataset: CIFAR10, distribution: iid, im_iid_gamma: 0.01, tail_cls_from: 4, dirichlet_alpha: 0.2, cache_partition: False, num_workers: 0, record_time: False, gpu_idx: [0], my_exp: True, epochs: 200, predict_epochs: 5, predict_alpha: 0.8, show_sign_flip: False, other_show_3d: False, only_show_last_epoch: False, npy_file_name: cifar10-test, npy_prefix: None, num_clients: 20, num_adv: 4, attack: NoAttack, defense: Mean, attack_params: None, defense_params: None, benchmark: False, num_training_sample: 50000, num_channels: 3, num_classes: 10, mean: (0.4914, 0.4822, 0.4465), std: (0.247, 0.243, 0.261), device: cuda:0, output: ./logs/FedSGD/CIFAR10_mycnn/iid/NoAttack_Mean/200_20_4_0.1_2025-03-05_13-11-03.txt

Started on Wed Mar  5 13:11:03 2025
Generating new indices
Doing iid partition
iid partition finished
Data partitioned
Clients and server are initialized
Starting Training...
Epoch 0  	Train Acc: 0.0984	Train loss: 0.0361	Test Acc: 0.1398	Test loss: 0.0360
Epoch 1  	Train Acc: 0.1938	Train loss: 0.0350	Test Acc: 0.1206	Test loss: 0.0357
Epoch 2  	Train Acc: 0.2328	Train loss: 0.0330	Test Acc: 0.2477	Test loss: 0.0353
Epoch 3  	Train Acc: 0.2586	Train loss: 0.0316	Test Acc: 0.2637	Test loss: 0.0345
Epoch 4  	Train Acc: 0.3336	Train loss: 0.0296	Test Acc: 0.2951	Test loss: 0.0335
Epoch 5  	Train Acc: 0.3047	Train loss: 0.0299	Test Acc: 0.3300	Test loss: 0.0332
Epoch 6  	Train Acc: 0.3336	Train loss: 0.0338	Test Acc: 0.2039	Test loss: 0.0330
Epoch 7  	Train Acc: 0.2687	Train loss: 0.0334	Test Acc: 0.3097	Test loss: 0.0327
Epoch 8  	Train Acc: 0.3391	Train loss: 0.0286	Test Acc: 0.2834	Test loss: 0.0328
Epoch 9  	Train Acc: 0.2859	Train loss: 0.0297	Test Acc: 0.3301	Test loss: 0.0322
Epoch 10 	Train Acc: 0.3273	Train loss: 0.0281	Test Acc: 0.3479	Test loss: 0.0308
Epoch 11 	Train Acc: 0.3812	Train loss: 0.0266	Test Acc: 0.3001	Test loss: 0.0291
Epoch 12 	Train Acc: 0.3680	Train loss: 0.0263	Test Acc: 0.3204	Test loss: 0.0277
Epoch 13 	Train Acc: 0.4055	Train loss: 0.0255	Test Acc: 0.3364	Test loss: 0.0273
Epoch 14 	Train Acc: 0.3852	Train loss: 0.0259	Test Acc: 0.3745	Test loss: 0.0266
Epoch 15 	Train Acc: 0.4102	Train loss: 0.0254	Test Acc: 0.3403	Test loss: 0.0283
Epoch 16 	Train Acc: 0.4016	Train loss: 0.0247	Test Acc: 0.2955	Test loss: 0.0288
Epoch 17 	Train Acc: 0.4148	Train loss: 0.0248	Test Acc: 0.3807	Test loss: 0.0262
Epoch 18 	Train Acc: 0.4141	Train loss: 0.0245	Test Acc: 0.2909	Test loss: 0.0293
Epoch 19 	Train Acc: 0.3836	Train loss: 0.0255	Test Acc: 0.3474	Test loss: 0.0273
Epoch 20 	Train Acc: 0.4227	Train loss: 0.0246	Test Acc: 0.4098	Test loss: 0.0251
Epoch 21 	Train Acc: 0.4273	Train loss: 0.0241	Test Acc: 0.4023	Test loss: 0.0257
Epoch 22 	Train Acc: 0.4305	Train loss: 0.0249	Test Acc: 0.4405	Test loss: 0.0238
Epoch 23 	Train Acc: 0.4680	Train loss: 0.0223	Test Acc: 0.4149	Test loss: 0.0257
Epoch 24 	Train Acc: 0.4445	Train loss: 0.0246	Test Acc: 0.4182	Test loss: 0.0253
Epoch 25 	Train Acc: 0.4617	Train loss: 0.0225	Test Acc: 0.4629	Test loss: 0.0231
Epoch 26 	Train Acc: 0.4414	Train loss: 0.0234	Test Acc: 0.4794	Test loss: 0.0222
Epoch 27 	Train Acc: 0.5047	Train loss: 0.0219	Test Acc: 0.4680	Test loss: 0.0224
Epoch 28 	Train Acc: 0.4492	Train loss: 0.0225	Test Acc: 0.4392	Test loss: 0.0245
Epoch 29 	Train Acc: 0.4852	Train loss: 0.0217	Test Acc: 0.4597	Test loss: 0.0235
Epoch 30 	Train Acc: 0.5164	Train loss: 0.0208	Test Acc: 0.4754	Test loss: 0.0223
Epoch 31 	Train Acc: 0.4695	Train loss: 0.0222	Test Acc: 0.4995	Test loss: 0.0214
Epoch 32 	Train Acc: 0.4984	Train loss: 0.0216	Test Acc: 0.4680	Test loss: 0.0231
Epoch 33 	Train Acc: 0.5023	Train loss: 0.0211	Test Acc: 0.4727	Test loss: 0.0236
Epoch 34 	Train Acc: 0.4750	Train loss: 0.0217	Test Acc: 0.4809	Test loss: 0.0230
Epoch 35 	Train Acc: 0.5281	Train loss: 0.0204	Test Acc: 0.4956	Test loss: 0.0217
Epoch 36 	Train Acc: 0.5227	Train loss: 0.0210	Test Acc: 0.5345	Test loss: 0.0201
Epoch 37 	Train Acc: 0.5594	Train loss: 0.0196	Test Acc: 0.5198	Test loss: 0.0208
Epoch 38 	Train Acc: 0.5297	Train loss: 0.0200	Test Acc: 0.5250	Test loss: 0.0204
Epoch 39 	Train Acc: 0.5875	Train loss: 0.3156	Test Acc: 0.3831	Test loss: 0.0303
Epoch 40 	Train Acc: 0.4750	Train loss: 0.0223	Test Acc: 0.4725	Test loss: 0.0231
Epoch 41 	Train Acc: 0.5055	Train loss: 0.0213	Test Acc: 0.5017	Test loss: 0.0213
Epoch 42 	Train Acc: 0.5430	Train loss: 0.0199	Test Acc: 0.5145	Test loss: 0.0210
Epoch 43 	Train Acc: 0.5195	Train loss: 0.0201	Test Acc: 0.5118	Test loss: 0.0213
Epoch 44 	Train Acc: 0.5312	Train loss: 0.0206	Test Acc: 0.5131	Test loss: 0.0206
Epoch 45 	Train Acc: 0.5406	Train loss: 0.0199	Test Acc: 0.5279	Test loss: 0.0204
Epoch 46 	Train Acc: 0.5367	Train loss: 0.0200	Test Acc: 0.5063	Test loss: 0.0218
Epoch 47 	Train Acc: 0.5242	Train loss: 0.0204	Test Acc: 0.5100	Test loss: 0.0217
Epoch 48 	Train Acc: 0.5492	Train loss: 0.0198	Test Acc: 0.5095	Test loss: 0.0223
Epoch 49 	Train Acc: 0.5805	Train loss: 0.0183	Test Acc: 0.5420	Test loss: 0.0199
