seed: 4, algorithm: FedSGD, optimizer: SGD, momentum: 0.9, weight_decay: 0.0005, lr_scheduler: MultiStepLR, milestones: [0.6, 0.8], batch_size: 128, learning_rate: 0.05, model: mycnn, dataset: CIFAR10, distribution: iid, im_iid_gamma: 0.01, tail_cls_from: 4, dirichlet_alpha: 0.2, cache_partition: False, num_workers: 0, record_time: False, gpu_idx: [1], my_exp: True, epochs: 200, predict_epochs: 5, predict_alpha: 0.8, hyper_e: 50, show_sign_flip: False, other_show_3d: False, only_show_last_epoch: True, npy_file_name: 3.3.2hyperE, npy_prefix: None, num_clients: 20, num_adv: 8, attack: MinMax, defense: NormClipping, attack_params: {'gamma_init': 10, 'stop_threshold': 1e-05}, defense_params: {'weakDP': True, 'norm_threshold': 3, 'noise_mean': 0, 'noise_std': 0.002}, benchmark: False, num_training_sample: 50000, num_channels: 3, num_classes: 10, mean: (0.4914, 0.4822, 0.4465), std: (0.247, 0.243, 0.261), device: cuda:1, output: ./logs/FedSGD/CIFAR10_mycnn/iid/MinMax_NormClipping/200_20_8_0.05_2025-03-13_15-53-53.txt

Started on Thu Mar 13 15:53:53 2025
Generating new indices
Doing iid partition
iid partition finished
Data partitioned
Clients and server are initialized
Starting Training...
Epoch 0  	Train Acc: 0.0938	Train loss: 0.0184	Test Acc: 0.1221	Test loss: 0.0182
Epoch 1  	Train Acc: 0.1418	Train loss: 0.0177	Test Acc: 0.1528	Test loss: 0.0181
Epoch 2  	Train Acc: 0.1504	Train loss: 0.0174	Test Acc: 0.2051	Test loss: 0.0180
Epoch 3  	Train Acc: 0.3156	Train loss: 0.0164	Test Acc: 0.2820	Test loss: 0.0179
Epoch 4  	Train Acc: 0.3184	Train loss: 0.0157	Test Acc: 0.2402	Test loss: 0.0177
Epoch 5  	Train Acc: 0.3387	Train loss: 0.0150	Test Acc: 0.2800	Test loss: 0.0174
Epoch 6  	Train Acc: 0.3602	Train loss: 0.0143	Test Acc: 0.3293	Test loss: 0.0170
Epoch 7  	Train Acc: 0.3672	Train loss: 0.0138	Test Acc: 0.3183	Test loss: 0.0167
Epoch 8  	Train Acc: 0.4008	Train loss: 0.0135	Test Acc: 0.2558	Test loss: 0.0165
Epoch 9  	Train Acc: 0.3937	Train loss: 0.0132	Test Acc: 0.2273	Test loss: 0.0164
Epoch 10 	Train Acc: 0.3859	Train loss: 0.0132	Test Acc: 0.2733	Test loss: 0.0162
Epoch 11 	Train Acc: 0.3918	Train loss: 0.0130	Test Acc: 0.2651	Test loss: 0.0166
Epoch 12 	Train Acc: 0.4062	Train loss: 0.0126	Test Acc: 0.2200	Test loss: 0.0171
Epoch 13 	Train Acc: 0.4148	Train loss: 0.0123	Test Acc: 0.1540	Test loss: 0.0171
Epoch 14 	Train Acc: 0.3676	Train loss: 0.0134	Test Acc: 0.1840	Test loss: 0.0175
Epoch 15 	Train Acc: 0.4074	Train loss: 0.0136	Test Acc: 0.2618	Test loss: 0.0180
Epoch 16 	Train Acc: 0.3914	Train loss: 0.0140	Test Acc: 0.2616	Test loss: 0.0163
Epoch 17 	Train Acc: 0.4613	Train loss: 0.0117	Test Acc: 0.2398	Test loss: 0.0153
Epoch 18 	Train Acc: 0.3215	Train loss: 0.0150	Test Acc: 0.2310	Test loss: 0.0162
Epoch 19 	Train Acc: 0.4279	Train loss: 0.0231	Test Acc: 0.2790	Test loss: 0.0168
Epoch 20 	Train Acc: 0.3863	Train loss: 0.0140	Test Acc: 0.3415	Test loss: 0.0155
Epoch 21 	Train Acc: 0.4105	Train loss: 0.0133	Test Acc: 0.3821	Test loss: 0.0141
Epoch 22 	Train Acc: 0.4379	Train loss: 0.0121	Test Acc: 0.4135	Test loss: 0.0139
Epoch 23 	Train Acc: 0.4281	Train loss: 0.0123	Test Acc: 0.4107	Test loss: 0.0141
Epoch 24 	Train Acc: 0.4211	Train loss: 0.0126	Test Acc: 0.3854	Test loss: 0.0141
Epoch 25 	Train Acc: 0.4242	Train loss: 0.0125	Test Acc: 0.3958	Test loss: 0.0137
