seed: 4, algorithm: FedSGD, optimizer: SGD, momentum: 0.9, weight_decay: 0.0005, lr_scheduler: MultiStepLR, milestones: [0.6, 0.8], batch_size: 128, learning_rate: 0.05, model: mycnn, dataset: CIFAR10, distribution: iid, im_iid_gamma: 0.01, tail_cls_from: 4, dirichlet_alpha: 0.2, cache_partition: False, num_workers: 0, record_time: False, gpu_idx: [2], my_exp: True, epochs: 200, predict_epochs: 5, predict_alpha: 0.8, show_sign_flip: False, other_show_3d: False, only_show_last_epoch: True, npy_file_name: 4.3.2noiid, npy_prefix: None, num_clients: 20, num_adv: 8, attack: MinSum, defense: TrimmedMean, attack_params: {'gamma_init': 10, 'stop_threshold': 1e-05}, defense_params: {'beta': 0.1}, benchmark: False, num_training_sample: 50000, num_channels: 3, num_classes: 10, mean: (0.4914, 0.4822, 0.4465), std: (0.247, 0.243, 0.261), device: cuda:2, output: ./logs/FedSGD/CIFAR10_mycnn/iid/MinSum_TrimmedMean/200_20_8_0.05_2025-03-12_12-59-39.txt

Started on Wed Mar 12 12:59:39 2025
Generating new indices
Doing iid partition
iid partition finished
Data partitioned
Clients and server are initialized
Starting Training...
Epoch 0  	Train Acc: 0.0938	Train loss: 0.0184	Test Acc: 0.1246	Test loss: 0.0182
Epoch 1  	Train Acc: 0.1449	Train loss: 0.0177	Test Acc: 0.1580	Test loss: 0.0181
Epoch 2  	Train Acc: 0.1484	Train loss: 0.0174	Test Acc: 0.2067	Test loss: 0.0180
Epoch 3  	Train Acc: 0.3109	Train loss: 0.0164	Test Acc: 0.2801	Test loss: 0.0179
Epoch 4  	Train Acc: 0.3176	Train loss: 0.0157	Test Acc: 0.2392	Test loss: 0.0177
Epoch 5  	Train Acc: 0.3441	Train loss: 0.0150	Test Acc: 0.2795	Test loss: 0.0174
Epoch 6  	Train Acc: 0.3617	Train loss: 0.0144	Test Acc: 0.3285	Test loss: 0.0171
Epoch 7  	Train Acc: 0.3629	Train loss: 0.0139	Test Acc: 0.3212	Test loss: 0.0167
Epoch 8  	Train Acc: 0.3980	Train loss: 0.0135	Test Acc: 0.2729	Test loss: 0.0165
Epoch 9  	Train Acc: 0.3965	Train loss: 0.0132	Test Acc: 0.2238	Test loss: 0.0164
Epoch 10 	Train Acc: 0.3793	Train loss: 0.0133	Test Acc: 0.2696	Test loss: 0.0162
Epoch 11 	Train Acc: 0.4008	Train loss: 0.0130	Test Acc: 0.2771	Test loss: 0.0165
Epoch 12 	Train Acc: 0.4152	Train loss: 0.0125	Test Acc: 0.2384	Test loss: 0.0170
Epoch 13 	Train Acc: 0.4102	Train loss: 0.0124	Test Acc: 0.1837	Test loss: 0.0171
Epoch 14 	Train Acc: 0.4109	Train loss: 0.0124	Test Acc: 0.1632	Test loss: 0.0171
Epoch 15 	Train Acc: 0.4102	Train loss: 0.0123	Test Acc: 0.2410	Test loss: 0.0172
Epoch 16 	Train Acc: 0.4238	Train loss: 0.0122	Test Acc: 0.2723	Test loss: 0.0168
Epoch 17 	Train Acc: 0.4328	Train loss: 0.0121	Test Acc: 0.1939	Test loss: 0.0163
Epoch 18 	Train Acc: 0.3625	Train loss: 0.0137	Test Acc: 0.2403	Test loss: 0.0168
Epoch 19 	Train Acc: 0.4096	Train loss: 0.0253	Test Acc: 0.2863	Test loss: 0.0170
Epoch 20 	Train Acc: 0.4324	Train loss: 0.0130	Test Acc: 0.2987	Test loss: 0.0159
Epoch 21 	Train Acc: 0.4199	Train loss: 0.0120	Test Acc: 0.3476	Test loss: 0.0142
Epoch 22 	Train Acc: 0.4559	Train loss: 0.0117	Test Acc: 0.3464	Test loss: 0.0137
Epoch 23 	Train Acc: 0.4313	Train loss: 0.0122	Test Acc: 0.3211	Test loss: 0.0140
