seed: 4, algorithm: FedSGD, optimizer: SGD, momentum: 0.9, weight_decay: 0.0005, lr_scheduler: MultiStepLR, milestones: [0.6, 0.8], batch_size: 128, learning_rate: 0.05, model: mycnn, dataset: CIFAR10, distribution: non-iid, im_iid_gamma: 0.01, tail_cls_from: 4, dirichlet_alpha: 0.3, cache_partition: False, num_workers: 0, record_time: False, gpu_idx: [1], my_exp: True, epochs: 200, predict_epochs: 5, predict_alpha: 0.8, hyper_e: 50, show_sign_flip: False, other_show_3d: False, only_show_last_epoch: True, npy_file_name: 3.3.2noiid, npy_prefix: None, num_clients: 20, num_adv: 4, attack: NoAttack, defense: Mean, attack_params: None, defense_params: None, benchmark: False, num_training_sample: 50000, num_channels: 3, num_classes: 10, mean: (0.4914, 0.4822, 0.4465), std: (0.247, 0.243, 0.261), device: cuda:1, output: ./logs/FedSGD/CIFAR10_mycnn/non-iid/NoAttack_Mean/200_20_4_0.05_2025-03-20_14-12-29.txt

Started on Thu Mar 20 14:12:29 2025
Generating new indices
Doing non-iid partition
dirichlet alpha: 0.3
non-iid partition finished
Data partitioned
Clients and server are initialized
Starting Training...
Epoch 0  	Train Acc: 0.1164	Train loss: 0.0180	Test Acc: 0.1098	Test loss: 0.0182
Epoch 1  	Train Acc: 0.1770	Train loss: 0.0176	Test Acc: 0.1004	Test loss: 0.0181
Epoch 2  	Train Acc: 0.1797	Train loss: 0.0171	Test Acc: 0.2238	Test loss: 0.0180
Epoch 3  	Train Acc: 0.2816	Train loss: 0.0165	Test Acc: 0.2292	Test loss: 0.0179
Epoch 4  	Train Acc: 0.2887	Train loss: 0.0160	Test Acc: 0.2666	Test loss: 0.0178
Epoch 5  	Train Acc: 0.3008	Train loss: 0.0154	Test Acc: 0.2798	Test loss: 0.0175
Epoch 6  	Train Acc: 0.3617	Train loss: 0.0981	Test Acc: 0.2929	Test loss: 0.0172
Epoch 7  	Train Acc: 0.3465	Train loss: 0.0162	Test Acc: 0.3010	Test loss: 0.0169
Epoch 8  	Train Acc: 0.3688	Train loss: 0.0140	Test Acc: 0.2462	Test loss: 0.0168
Epoch 9  	Train Acc: 0.3770	Train loss: 0.0139	Test Acc: 0.2395	Test loss: 0.0167
Epoch 10 	Train Acc: 0.3656	Train loss: 0.0139	Test Acc: 0.2890	Test loss: 0.0162
Epoch 11 	Train Acc: 0.3966	Train loss: 0.0140	Test Acc: 0.2305	Test loss: 0.0168
Epoch 12 	Train Acc: 0.3804	Train loss: 0.0185	Test Acc: 0.2098	Test loss: 0.0164
Epoch 13 	Train Acc: 0.3520	Train loss: 0.2022	Test Acc: 0.1400	Test loss: 0.0185
Epoch 14 	Train Acc: 0.3066	Train loss: 0.0164	Test Acc: 0.2354	Test loss: 0.0162
Epoch 15 	Train Acc: 0.2787	Train loss: 0.0209	Test Acc: 0.2753	Test loss: 0.0157
Epoch 16 	Train Acc: 0.2730	Train loss: 0.0299	Test Acc: 0.2201	Test loss: 0.0181
Epoch 17 	Train Acc: 0.2860	Train loss: 0.0222	Test Acc: 0.2426	Test loss: 0.0167
Epoch 18 	Train Acc: 0.2762	Train loss: 0.0174	Test Acc: 0.2685	Test loss: 0.0161
Epoch 19 	Train Acc: 0.2730	Train loss: 0.0156	Test Acc: 0.2567	Test loss: 0.0166
Epoch 20 	Train Acc: 0.3065	Train loss: 0.1044	Test Acc: 0.2494	Test loss: 0.0164
Epoch 21 	Train Acc: 0.2755	Train loss: 0.0242	Test Acc: 0.2664	Test loss: 0.0160
Epoch 22 	Train Acc: 0.3145	Train loss: 0.0155	Test Acc: 0.2982	Test loss: 0.0154
Epoch 23 	Train Acc: 0.3453	Train loss: 0.0172	Test Acc: 0.3390	Test loss: 0.0149
Epoch 24 	Train Acc: 0.3496	Train loss: 0.0144	Test Acc: 0.3217	Test loss: 0.0148
Epoch 25 	Train Acc: 0.3596	Train loss: 0.0172	Test Acc: 0.3369	Test loss: 0.0144
Epoch 26 	Train Acc: 0.3871	Train loss: 0.0135	Test Acc: 0.3552	Test loss: 0.0138
Epoch 27 	Train Acc: 0.3825	Train loss: 0.0664	Test Acc: 0.4012	Test loss: 0.0132
Epoch 28 	Train Acc: 0.3992	Train loss: 0.0131	Test Acc: 0.3956	Test loss: 0.0137
Epoch 29 	Train Acc: 0.3992	Train loss: 0.0133	Test Acc: 0.3859	Test loss: 0.0142
Epoch 30 	Train Acc: 0.4105	Train loss: 0.0129	Test Acc: 0.4045	Test loss: 0.0131
Epoch 31 	Train Acc: 0.4204	Train loss: 0.0156	Test Acc: 0.4345	Test loss: 0.0125
Epoch 32 	Train Acc: 0.4443	Train loss: 0.0125	Test Acc: 0.4518	Test loss: 0.0121
Epoch 33 	Train Acc: 0.4309	Train loss: 0.0204	Test Acc: 0.4396	Test loss: 0.0121
Epoch 34 	Train Acc: 0.4617	Train loss: 0.0314	Test Acc: 0.4520	Test loss: 0.0120
Epoch 35 	Train Acc: 0.4635	Train loss: 0.0134	Test Acc: 0.4523	Test loss: 0.0121
Epoch 36 	Train Acc: 0.4602	Train loss: 0.0118	Test Acc: 0.4601	Test loss: 0.0118
Epoch 37 	Train Acc: 0.4531	Train loss: 0.0123	Test Acc: 0.4646	Test loss: 0.0116
Epoch 38 	Train Acc: 0.4977	Train loss: 0.0141	Test Acc: 0.4587	Test loss: 0.0119
Epoch 39 	Train Acc: 0.4736	Train loss: 0.0124	Test Acc: 0.4615	Test loss: 0.0117
Epoch 40 	Train Acc: 0.4798	Train loss: 0.0117	Test Acc: 0.4758	Test loss: 0.0115
Epoch 41 	Train Acc: 0.5163	Train loss: 0.0583	Test Acc: 0.4763	Test loss: 0.0116
Epoch 42 	Train Acc: 0.4977	Train loss: 0.0111	Test Acc: 0.4812	Test loss: 0.0112
Epoch 43 	Train Acc: 0.5021	Train loss: 0.0171	Test Acc: 0.4846	Test loss: 0.0110
Epoch 44 	Train Acc: 0.5070	Train loss: 0.0106	Test Acc: 0.5120	Test loss: 0.0107
Epoch 45 	Train Acc: 0.5036	Train loss: 0.0157	Test Acc: 0.5181	Test loss: 0.0106
Epoch 46 	Train Acc: 0.5027	Train loss: 0.0108	Test Acc: 0.5078	Test loss: 0.0106
Epoch 47 	Train Acc: 0.5354	Train loss: 0.0129	Test Acc: 0.5140	Test loss: 0.0104
Epoch 48 	Train Acc: 0.4988	Train loss: 0.1763	Test Acc: 0.4682	Test loss: 0.0117
Epoch 49 	Train Acc: 0.5219	Train loss: 0.0109	Test Acc: 0.5358	Test loss: 0.0102
Epoch 50 	Train Acc: 0.5437	Train loss: 0.0181	Test Acc: 0.5371	Test loss: 0.0102
Epoch 51 	Train Acc: 0.5440	Train loss: 0.0123	Test Acc: 0.5154	Test loss: 0.0107
Epoch 52 	Train Acc: 0.5465	Train loss: 0.0100	Test Acc: 0.4773	Test loss: 0.0113
Epoch 53 	Train Acc: 0.5514	Train loss: 0.0114	Test Acc: 0.5142	Test loss: 0.0106
Epoch 54 	Train Acc: 0.5567	Train loss: 0.0099	Test Acc: 0.5313	Test loss: 0.0104
Epoch 55 	Train Acc: 0.5475	Train loss: 0.0707	Test Acc: 0.4786	Test loss: 0.0113
Epoch 56 	Train Acc: 0.5554	Train loss: 0.0101	Test Acc: 0.5219	Test loss: 0.0104
Epoch 57 	Train Acc: 0.5770	Train loss: 0.0095	Test Acc: 0.5203	Test loss: 0.0105
Epoch 58 	Train Acc: 0.5617	Train loss: 0.0097	Test Acc: 0.5435	Test loss: 0.0100
Epoch 59 	Train Acc: 0.5571	Train loss: 0.0098	Test Acc: 0.5531	Test loss: 0.0098
Epoch 60 	Train Acc: 0.5844	Train loss: 0.0093	Test Acc: 0.5334	Test loss: 0.0102
Epoch 61 	Train Acc: 0.5645	Train loss: 0.0095	Test Acc: 0.4916	Test loss: 0.0111
Epoch 62 	Train Acc: 0.5850	Train loss: 0.0554	Test Acc: 0.5339	Test loss: 0.0101
Epoch 63 	Train Acc: 0.5612	Train loss: 0.0115	Test Acc: 0.5415	Test loss: 0.0100
Epoch 64 	Train Acc: 0.5565	Train loss: 0.0120	Test Acc: 0.4368	Test loss: 0.0130
Epoch 65 	Train Acc: 0.5687	Train loss: 0.0135	Test Acc: 0.5639	Test loss: 0.0096
Epoch 66 	Train Acc: 0.5719	Train loss: 0.0095	Test Acc: 0.5397	Test loss: 0.0102
Epoch 67 	Train Acc: 0.5527	Train loss: 0.0205	Test Acc: 0.5684	Test loss: 0.0096
Epoch 68 	Train Acc: 0.5883	Train loss: 0.0090	Test Acc: 0.5666	Test loss: 0.0094
Epoch 69 	Train Acc: 0.5530	Train loss: 0.1193	Test Acc: 0.5196	Test loss: 0.0106
Epoch 70 	Train Acc: 0.5891	Train loss: 0.0089	Test Acc: 0.5485	Test loss: 0.0098
Epoch 71 	Train Acc: 0.6009	Train loss: 0.0107	Test Acc: 0.5693	Test loss: 0.0095
Epoch 72 	Train Acc: 0.5949	Train loss: 0.0087	Test Acc: 0.5725	Test loss: 0.0094
Epoch 73 	Train Acc: 0.6078	Train loss: 0.0086	Test Acc: 0.5610	Test loss: 0.0098
Epoch 74 	Train Acc: 0.6066	Train loss: 0.0088	Test Acc: 0.5882	Test loss: 0.0090
Epoch 75 	Train Acc: 0.6260	Train loss: 0.0088	Test Acc: 0.5875	Test loss: 0.0091
